CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
SN2017cpu,150,0.05502,0.00088,0.05529,1e-05,0.0544,1e-05,17.3903,0.173333,36.6433,0.175423,-9.0,0,0,-0.060611,0.037778,0.75323,0.34236,17.1232,0.0434413,0.00253942,0.000101604,-0.00231699,2.53599e-06,-3.21171e-06,211.969,9.642,-999,-999,-9.0,78.2932,250,0.0237689,10.521,0.001,57847.7,0.6307,5,9.61243,0.14195,0.1068,0.0357,-0.021,0.001,1.0,0.002,SN Ia,,SN2017cpu,211.96964425,9.64126977,0.05440448,0.0237389071285724,9.65747146278733,-0.9719512382347736,-10.667497180119735,8.16348314987441,0.5718024536881697,10.746767797677382,-0.5229877914534737,-11.284945074868943,7.209665348944366,0.5827241952099176
490007,15,0.05541,0.00088,0.05513,1e-05,0.05439,1e-05,17.6146,0.19249,36.8676,0.194374,-9.0,0,1,-0.026126,0.033123,-0.205706,0.0865,17.6246,0.0393667,0.00160009,5.80161e-05,0.000210095,-1.65238e-06,-1.62078e-06,184.268,46.6275,-999,-999,17.1094,-80.9386,250,0.0157229,9.16275,0.067,56365.7,0.0764,12,12.2048,0.42938,0.0745,0.0354,0.0081,0.005,1.0,0.011,SN Ia,,sn490007,184.26853833,46.62693086,0.05439363,0.0157136920467019,8.874068770892695,-1.070375370435871,-9.998345603093082,5.843550224686901,0.6044177149271963,9.513705046984118,-0.4327704216768623,-9.96868587636907,5.217921587810623,0.6170091058359625
AT2017oz,150,0.05614,0.00088,0.05641,1e-05,0.05569,1e-05,17.5579,0.191265,36.8109,0.193162,-9.0,0,0,-0.021953,0.037063,-0.067616,0.32015,17.5379,0.040845,0.00173318,6.52015e-05,0.0011981,-6.32251e-06,-2.04972e-06,211.673,30.3188,-999,-999,-9.0,78.8558,250,0.0108363,9.48953,0.014,57788.0,0.3118,6,10.972,0.0892455,0.0958,0.035,-0.0145,0.002,1.0,0.007,SN Ia,,AT2017oz,211.67310619,30.31850376,0.05568857,0.010836517419666,9.7654497349363,-0.3867314320352917,-10.17433155987186,8.217412796397822,0.5718457876711894,9.97860039395854,-0.8346238231226742,-10.82943514961839,9.16830573121753,0.5640823745230413
2006py,5,0.05653,0.00088,0.05658,1e-05,0.05787,1e-05,17.6568,0.18307,36.9098,0.185051,-9.0,0,0,-0.014706,0.024744,0.1865,0.20803,17.6261,0.0393726,0.00159798,5.79483e-05,0.000547648,-6.50877e-07,-1.03226e-06,340.425,-0.1369,-999,-999,-9.0,14.3375,250,0.0517039,9.57313,0.01,54071.4,0.2132,21,43.0793,0.00307104,0.0604,0.0347,-0.0101,0.006,1.0,0.009,SNIa,,2006py,340.42522418,-0.13688322,,,,,,,,,,,,
PS16aer,150,0.05693,0.00088,0.05668,1e-05,0.05547,1e-05,17.7863,0.174228,37.0393,0.176308,-9.0,0,1,0.031526,0.035407,-0.052972,0.22047,17.8625,0.0419402,0.00128529,4.96486e-05,0.00116085,-3.17299e-06,-1.53018e-06,163.742,14.2716,-999,-999,-9.0,-71.0523,250,0.020118,10.2711,0.012,57434.1,0.1555,18,27.1974,0.0753673,0.0809,0.0345,-0.0815,0.002,1.0,0.006,SN Ia,,PS16aer,163.74524114,14.27163685,0.055466,0.0201381600275635,9.130722908315756,-1.4174135676410111,-10.572109280771723,7.2873677833967,0.5793267695797794,10.938379912467834,0.7020236763777908,-10.258490308858756,7.20071206857338,0.5930941803050904
2005hj,5,0.05708,0.00088,0.05631,1e-05,0.05739,1e-05,17.7373,0.169312,36.9903,0.171451,-9.0,0,1,-0.02589,0.024024,1.61884,0.10542,17.4717,0.0297356,0.00184218,5.04526e-05,-0.000376575,1.59132e-07,-8.72155e-07,21.7017,-1.2381,-999,-999,-9.0,-217.878,250,0.0333169,9.22407,0.13,53674.9,0.1735,36,94.7347,3.51981e-07,0.0616,0.0344,0.0009,0.01,1.0,0.008,SN Ia,,2005hj,21.70187187,-1.23811768,0.05741858,0.0333165583759546,9.056511957428988,-0.9314242339363126,-9.998162311984748,6.502667608848285,0.5860361626675301,9.68900500150431,-0.7846959955199215,-10.472125481145648,7.489126881888181,0.5769462913205912
2006ob,5,0.05824,0.00088,0.0576,4e-05,0.0586,4e-05,17.7291,0.135485,36.9821,0.138149,-9.0,0,0,-0.044057,0.025935,-2.16098,0.10318,17.9386,0.0284244,0.00119825,3.13701e-05,-0.0003801,-1.19104e-07,-5.71546e-07,27.9506,0.2633,-999,-999,-9.0,-179.424,250,0.0284791,11.0302,0.18,54063.8,0.121,28,24.6021,0.64939,0.0682,0.0337,-0.0254,0.002,1.0,0.003,SN Ia,,2006ob,27.95209548,0.26387084,0.05916367,0.0284391474723815,9.629245239618031,-1.1742243997941573,-10.840871099243124,8.326236858821233,0.5709266985450955,11.35587147919149,0.3043157793687167,-11.035776390649213,7.422874872771095,0.5827153991500836
2006ob,64,0.05824,0.00088,0.0576,4e-05,0.0586,4e-05,17.6794,0.144234,36.9324,0.14674,-9.0,0,0,-0.021561,0.030554,-2.38342,0.15248,17.9693,0.0355952,0.00116483,3.81882e-05,5.79939e-05,-8.45016e-07,-9.40844e-07,27.9506,0.2633,-999,-999,-9.0,-179.424,250,0.0284791,11.0302,0.048,54063.1,0.1442,39,50.7486,0.0985254,0.0739,0.0337,-0.0474,0.003,1.0,0.003,SN Ia,,2006ob,27.95209548,0.26387084,0.05916367,0.0284391474723815,9.629245239618031,-1.1742243997941573,-10.840871099243124,8.326236858821233,0.5709266985450955,11.35587147919149,0.3043157793687167,-11.035776390649213,7.422874872771095,0.5827153991500836
SN2016gmb,150,0.0583,0.00089,0.05708,8e-05,0.05827,8e-05,17.7015,0.180838,36.9545,0.182842,-9.0,0,1,-0.099359,0.043751,1.1287,0.28748,17.3271,0.0696605,0.00210451,0.000135024,-0.00325498,1.14792e-05,-4.74829e-06,8.6861,-6.1589,-999,-999,-9.0,-343.702,250,0.0292604,9.39885,0.003,57656.5,1.0332,9,8.85707,0.54572,0.1051,0.0341,0.047,0.002,1.0,0.003,SN Ia,,SN2016gmb,8.68713544,-6.15992929,,0.029271250963211,8.078535896311596,-1.287048538124644,-9.428389899396764,4.408325478839708,0.6512040070687233,9.755913679748154,0.0793520820846159,-9.654407352674676,9.58425940234192,0.5668382270441737
LSQ13crf,56,0.05974,0.00508,0.05934,0.005,0.06,0.005,17.0471,0.616925,36.3001,0.617516,-9.0,0,0,0.078608,0.10389,0.16708,1.28541,17.3169,0.0908762,0.00212435,0.000177808,0.0117735,-4.04789e-05,-6.91183e-06,47.7093,1.4219,-999,-999,-9.0,-112.03,250,0.0676384,8.80055,0.01,56592.4,0.0754,12,1.70081,0.99975,0.3478,0.19,-0.001,0.018,1.0,0.024,Ia,,LSQ13crf,47.70959145,1.42178185,,0.0676733998954296,8.759536591665924,-0.6556017606390822,-9.456759952736547,2.256976131424751,0.6853616632314834,9.146244867996668,0.5582952059636503,-8.63013122703336,2.9057864302381455,0.6757115928389582
SN2017cjv,150,0.06092,0.0009,0.06079,0.00014,0.05953,0.00014,17.779,0.175525,37.032,0.17759,-9.0,0,0,-0.112822,0.040446,-1.26761,0.30792,17.7058,0.0444551,0.00148481,6.07951e-05,-0.00106765,-3.7496e-07,-1.93546e-06,152.69,-3.7775,-999,-999,-9.0,-37.2838,250,0.02597,10.6078,0.013,57839.9,0.5871,6,12.8607,0.0453016,0.1095,0.033,0.0363,0.001,1.0,0.001,SN Ia,,SN2017cjv,152.69005785,-3.77891928,0.059528,0.0259649204462766,9.34458373147767,-1.4408872729540845,-10.761052619251677,7.900578675327111,0.5806051399835164,10.808097893525376,-0.4925025845622968,-11.301840803981388,8.383610969646478,0.5693548711289708
2008bz,5,0.06099,0.00089,0.0613,1e-05,0.06015,1e-05,17.9101,0.120944,37.1631,0.123921,-9.0,0,1,-0.136015,0.022843,-0.455183,0.080157,17.6716,0.0256395,0.00153241,3.61875e-05,-0.000286604,5.55068e-07,-6.31897e-07,189.741,11.1295,-999,-999,-9.0,88.7212,250,0.0229118,10.3562,0.0,54579.8,0.1646,35,94.6359,2.16138e-07,0.0563,0.0326,0.0625,0.006,1.0,0.002,Ia,,2008bz,189.74222026,11.13056247,0.06014841,0.0230001625046134,8.388392384804511,-1.3308111448898703,-9.758895840991851,6.045681125700259,0.6082896571505023,10.699414143593668,-0.1258034133292509,-10.809857817833938,7.637174767828944,0.5838668784425078
2008bz,65,0.06099,0.00089,0.0613,1e-05,0.06015,1e-05,17.9395,0.158283,37.1925,0.16057,-9.0,0,1,-0.137115,0.036335,0.013388,0.3614,17.6273,0.0550867,0.00159611,8.09814e-05,-0.00244301,1.20319e-05,-2.354e-06,189.741,11.1295,-999,-999,-9.0,88.7212,250,0.0229118,10.3562,0.016,54577.9,0.8448,22,17.879,0.71314,0.0918,0.0326,0.0614,0.005,1.0,0.002,Ia,,2008bz,189.74222026,11.13056247,0.06014841,0.0230001625046134,8.388392384804511,-1.3308111448898703,-9.758895840991851,6.045681125700259,0.6082896571505023,10.699414143593668,-0.1258034133292509,-10.809857817833938,7.637174767828944,0.5838668784425078
2008go,51,0.06137,0.0009,0.06116,0.00015,0.06227,0.00015,17.7078,0.194277,36.9608,0.196145,-9.0,0,0,-0.006665,0.035208,-0.812736,0.47805,17.796,0.0419462,0.00136642,5.27902e-05,0.00142536,-9.06123e-06,-1.37496e-06,332.687,-20.7881,-999,-999,-9.0,-60.2294,250,0.032173,10.7539,-9.0,54766.0,0.8675,14,9.19944,0.81807,0.1125,0.0328,-0.0635,0.004,1.0,0.004,SNIa,,2008go,332.68329727,-20.79043049,0.062273,0.0318435768038034,8.328936838398402,-1.1292734566663485,-9.493635066511658,6.399341616363596,0.6126177959133505,11.080543223607071,-1.091304855781769,-12.167542771128248,10.8203837760716,0.5723053837991519
2008go,5,0.06137,0.0009,0.06116,0.00015,0.06227,0.00015,17.7161,0.139395,36.9691,0.141986,-9.0,0,0,-0.015834,0.023218,-0.766723,0.24562,17.7737,0.0290977,0.00139478,3.73801e-05,0.000240371,-3.8091e-07,-6.33765e-07,332.687,-20.7881,-999,-999,-9.0,-60.2294,250,0.032173,10.7539,0.16,54766.5,0.1483,20,13.3701,0.86095,0.0644,0.0328,-0.0589,0.004,1.0,0.003,SNIa,,2008go,332.68329727,-20.79043049,0.062273,0.0318435768038034,8.328936838398402,-1.1292734566663485,-9.493635066511658,6.399341616363596,0.6126177959133505,11.080543223607071,-1.091304855781769,-12.167542771128248,10.8203837760716,0.5723053837991519
PS16bnz,150,0.06446,0.00091,0.06398,0.00021,0.0627,0.00021,17.8256,0.15205,37.0786,0.154429,-9.0,0,0,-0.138069,0.036947,-1.13602,0.22345,17.6896,0.0450032,0.00150712,6.24693e-05,0.000570795,-2.95963e-06,-1.834e-06,155.154,-2.4668,-999,-999,-9.0,-135.381,250,0.0379388,11.2932,0.0,57487.5,0.173,11,8.74371,0.64554,0.0901,0.0316,0.071,0.002,1.0,0.001,SN Ia,,PS16bnz,155.15181297,-2.46518566,,,8.383453178463533,-1.2192535920006689,-9.637784274798038,6.331377931329561,0.6081247952102777,10.196806304857256,-0.7780927891947542,-10.979195054542608,7.531734821435355,0.575951671726033
2007ae,64,0.06533,0.00096,0.06485,0.00036,0.06499,0.00036,17.8321,0.150634,37.0851,0.153034,-9.0,0,1,-0.012542,0.031713,1.75915,0.28665,17.5401,0.0444305,0.00172961,7.07789e-05,-0.000475577,4.61133e-06,-1.76582e-06,255.467,79.0318,-999,-999,-9.0,-135.085,250,0.0385289,10.8837,3.812,54153.2,0.6613,32,24.1847,0.83765,0.0782,0.0329,-0.0461,0.008,1.0,0.004,SN Ia,,2007ae,255.4509021,79.04336068,,0.0387991704046726,8.654466492013409,-1.4059106859542507,-10.060876988717176,6.590670549778219,0.5884683346791598,10.338471156371476,0.0875784657777745,-10.248421209141728,5.569849444608177,0.6048340691580315
PS15cms,150,0.06627,0.00089,0.06603,3e-05,0.06479,3e-05,18.1087,0.201511,37.3617,0.203312,-9.0,0,1,-0.020643,0.043274,1.37281,0.3396,17.8457,0.0492683,0.00130527,5.92301e-05,-0.00440596,2.16849e-07,-2.02662e-06,149.646,0.743,-999,-999,-9.0,-69.583,250,0.0224483,10.4286,0.001,57325.9,0.6642,12,7.54254,0.81978,0.1281,0.0301,-0.049,0.002,1.0,0.002,SN Ia,,PS15cms,149.64746659,0.7427704,0.06482466,0.0224404738470911,9.16346029548639,-1.0059739612499017,-10.13329209768625,5.844987309551397,0.6065581532958388,10.59261431924978,1.2322386327443906,-9.366438309444469,5.103463333726025,0.6284986322515093
6057,1,0.06654,0.00089,0.06652,1e-05,0.06707,1e-05,17.9097,0.294956,37.1627,0.296189,-9.0,0,1,0.11238,0.02879,-0.423267,0.10888,18.4415,0.0662818,0.000754045,4.60327e-05,-6.67907e-05,-1.78373e-07,-9.97409e-07,52.5536,-0.9746,-9,-9,0.514,-6.3317,250,0.10056,9.52798,0.049,53663.6,0.1027,36,49.1711,0.0705395,0.062,0.03,0.0695,0.05,1.0,0.036,SN Ia,,sn6057,52.55369235,-0.97445297,0.06707179,0.1005564877390861,9.368342637298152,-0.5811925206823261,-9.955892486007944,6.09477481566123,0.6015648642564612,9.997999862924445,-0.0735564211205234,-10.07862134012931,5.995280069596387,0.5995657869185612
SN2016ixf,150,0.06711,0.0009,0.06723,0.00011,0.06602,0.00011,18.1707,0.192528,37.4237,0.194412,-9.0,0,1,-0.114194,0.043204,0.79391,0.35403,17.8074,0.0533693,0.00135219,6.64666e-05,-0.00339892,4.68293e-06,-2.29242e-06,159.936,15.0347,-999,-999,-9.0,32.3162,250,0.0293128,9.99601,0.018,57742.6,0.7832,6,19.916,0.0028663,0.1185,0.0301,0.0545,0.002,1.0,0.003,SN Ia,,SN2016ixf,159.93556915,15.0346436,,0.0293145240098238,7.715442369060046,-1.042599766747081,-8.65707600296998,3.4229733489142826,0.7146207496072947,7.838586768500043,-0.7763650521896449,-8.444752146297418,3.2808870230233484,0.7069936228738544
AT2016aj,150,0.06725,0.00089,0.06731,5e-05,0.06741,5e-05,17.9814,0.201202,37.2344,0.203006,-9.0,0,0,0.013964,0.044254,-1.03989,0.35339,18.1501,0.0528724,0.000986181,4.80244e-05,-0.000667131,-1.61916e-06,-1.70297e-06,70.6025,-21.7244,-999,-999,-9.0,17.2632,250,0.041363,10.7026,0.0,57442.9,0.4142,8,11.9799,0.1521,0.1174,0.0297,-0.0803,0.002,1.0,0.004,SN Ia,,AT2016aj,70.6022464,-21.7254363,0.084476,0.0413312571495771,9.483348481426974,-0.901825563353029,-10.413645827180058,6.840327615091965,0.5948632075946089,11.132038994451923,-0.9657062959078698,-12.142962409549696,8.184800041856207,0.5753028540584273
PS15bjg,150,0.06786,0.00089,0.06758,1e-05,0.06889,1e-05,18.2405,0.188576,37.4935,0.190499,-9.0,0,0,-0.147356,0.047614,-0.875725,0.25676,18.0541,0.0696089,0.00107734,6.90707e-05,1.62022e-05,-4.00986e-06,-2.44327e-06,343.793,-0.4102,-999,-999,-9.0,-77.8014,250,0.0792819,11.2378,0.001,57239.2,0.2091,8,20.9004,0.0074168,0.118,0.0294,0.0877,0.003,1.0,0.001,SN Ia,,PS15bjg,343.79176528,-0.4093784,0.06886108,0.0792061874270439,9.16780482112691,-0.8738833821277346,-10.058809842830248,6.634725991396476,0.595737259165082,11.210790226095058,-1.496726512138581,-12.70983843222754,7.600670772903328,0.5811630158778489
2006al,64,0.06886,0.00089,0.06908,2e-05,0.0678,2e-05,18.1683,0.15702,37.4213,0.159324,-9.0,0,0,-0.120727,0.035797,-1.43923,0.28126,18.122,0.0560424,0.00101201,5.22368e-05,-0.00177171,3.94466e-06,-1.37787e-06,159.868,5.1834,-999,-999,-9.0,60.4147,250,0.0220601,10.5011,0.01,53787.2,0.7018,21,16.7827,0.72419,0.0914,0.029,0.0623,0.006,1.0,0.002,SN Ia,,2006al,159.86889251,5.18365744,0.06780233,0.0220608679577708,8.902131413041099,-1.6096332445056465,-10.521523250359277,7.232953967091976,0.58795863787638,10.409064384878786,-2.9058278883388313,-13.429120958206193,12.158999350392293,0.5544199026614379
PTSS17-niq,150,0.06897,0.00089,0.0691,1e-05,0.06828,1e-05,18.0287,0.172038,37.2817,0.174144,-9.0,0,0,-0.041041,0.040784,-0.597985,0.32918,18.0142,0.048576,0.00111772,5.00069e-05,-0.00265013,3.92889e-06,-1.65196e-06,215.069,15.3417,-999,-999,-9.0,35.4616,250,0.020456,10.6052,0.001,57842.4,0.7292,7,17.1745,0.0163048,0.1096,0.029,-0.0282,0.002,1.0,0.001,SN Ia,,PTSS17-niq,215.06739333,15.34421125,0.06828042,0.0204279776290059,7.922805988930419,-0.98635187754375,-8.895318870393616,4.805806951429556,0.6522368480551597,10.924092357498878,-0.3473770560554058,-11.264546929220431,8.904722413113085,0.5675317387196417
2008Y,51,0.07056,0.00089,0.07028,2e-05,0.06965,2e-05,18.0431,0.225296,37.2961,0.226908,-9.0,0,1,0.060506,0.042844,-0.281662,0.53662,18.203,0.0892961,0.000939307,7.72531e-05,-0.00203219,9.09747e-06,-2.15815e-06,169.877,54.4628,-999,-999,-9.0,-79.0466,250,0.0112737,10.544,0.004,54502.9,1.4542,10,6.65038,0.75799,0.123,0.0283,-0.1212,0.008,1.0,0.008,SN Ia,,2008Y,169.87851128,54.46088224,0.06964855,0.0112500181794166,8.852183087721794,-1.3744962949107271,-10.223109065817956,6.117569520966608,0.6020520662294293,10.87392494401988,0.6383138567197343,-10.264184449360544,7.552818797523416,0.5786412234851458
2008Y,65,0.07056,0.00089,0.07028,2e-05,0.06965,2e-05,18.0245,0.210599,37.2775,0.212322,-9.0,0,1,0.060985,0.037541,-0.607813,0.25965,18.2412,0.0565672,0.000906796,4.72444e-05,-0.000247528,-1.09395e-06,-9.01268e-07,169.877,54.4628,-999,-999,-9.0,-79.0466,250,0.0112737,10.544,0.072,54503.7,0.8603,36,36.2899,0.45514,0.11,0.0283,-0.1139,0.009,1.0,0.008,SN Ia,,2008Y,169.87851128,54.46088224,0.06964855,0.0112500181794166,8.852183087721794,-1.3744962949107271,-10.223109065817956,6.117569520966608,0.6020520662294293,10.87392494401988,0.6383138567197343,-10.264184449360544,7.552818797523416,0.5786412234851458
PS17yt,150,0.07073,0.00089,0.07046,2e-05,0.06976,2e-05,18.2257,0.174101,37.4787,0.176182,-9.0,0,0,-0.154333,0.037631,0.40963,0.27097,17.8232,0.039969,0.00133269,4.906e-05,-0.000341055,-4.134e-06,-1.47161e-06,150.992,49.0412,-999,-999,-9.0,-73.4287,250,0.00918051,9.95752,0.1,57786.6,0.2175,8,11.8641,0.15737,0.1032,0.0283,0.0827,0.004,1.0,0.002,SNIa,,PS17yt,150.99527207,49.03872125,0.06976286,0.0092489993944764,7.317793125199819,-1.2696568030109157,-8.461361316296365,2.485069584966731,0.7255494031962921,10.409521198728536,0.2454383148819649,-10.151633714893997,8.64467339601001,0.5656297044264844
ATLAS16bwu,150,0.07091,0.00089,0.07074,6e-05,0.0718,6e-05,18.1182,0.226654,37.3712,0.228257,-9.0,0,0,0.042792,0.03957,0.10725,0.29441,18.238,0.0450749,0.000909529,3.77596e-05,-0.000845382,4.66357e-07,-1.27401e-06,18.5927,-13.1531,-999,-999,-9.0,-47.7797,250,0.0186687,9.63137,0.017,57609.2,0.5125,8,11.9512,0.1534,0.1005,0.0282,-0.0491,0.005,1.0,0.013,SN Ia,,ATLAS16bwu,18.59477529,-13.15448995,,0.0186873612180352,,,,,,10.08965296991435,0.4282894589245885,-9.650790787792047,7.111118975800355,0.5908171354262766
PS15bdr,150,0.07116,0.00089,0.07094,1e-05,0.07096,1e-05,18.1022,0.194143,37.3552,0.196012,-9.0,0,0,-0.007798,0.044806,-2.30724,0.25964,18.3636,0.0457289,0.000810159,3.41222e-05,-0.00117266,-1.58227e-06,-1.25274e-06,253.706,36.7252,-999,-999,-9.0,-60.5418,250,0.0137885,10.5352,0.001,57215.8,0.1744,14,9.64479,0.78766,0.1187,0.0281,-0.1073,0.005,1.0,0.003,SN Ia,,PS15bdr,253.70562286,36.72754005,0.07095917,0.0137431729584932,8.691819466815218,-1.2791042971938835,-10.000663610651488,7.096145021666692,0.5957966314778784,10.87318300806827,-1.3561151148091768,-12.19851270644764,11.759927159991117,0.562564567004248
370566,15,0.07167,0.00134,0.07134,0.001,0.0708,0.001,18.1625,0.207205,37.4155,0.208957,-9.0,0,0,-0.012934,0.03377,-0.201739,0.10196,18.2153,0.0363325,0.000928749,3.10792e-05,-2.51459e-05,-8.05958e-07,-8.85944e-07,159.985,58.4149,-999,-999,17.5447,-92.1098,250,0.00546541,9.18771,0.192,56024.9,0.1067,14,22.5628,0.0677666,0.0798,0.042,0.0106,0.003,1.0,0.012,SN Ia,,sn370566,159.98493155,58.4149696,,0.0054664242826402,9.2386879513102,-1.3140749372911475,-10.602600601585602,5.961013294950661,0.601517412136028,9.623786547165356,-0.2872564929968439,-9.915385872624936,6.261282422515814,0.5943058006705968
PS15mt,150,0.07193,0.0009,0.07193,9e-05,0.07085,9e-05,18.3088,0.178788,37.5618,0.180815,-9.0,0,0,-0.075972,0.036821,1.6136,0.30109,17.9245,0.0387218,0.00121393,4.32936e-05,-0.000999856,-2.89275e-06,-1.23526e-06,148.684,23.1981,-999,-999,-9.0,-2.2308,250,0.0211722,8.92458,0.047,57105.8,0.2918,8,10.9257,0.20595,0.1063,0.0281,0.0363,0.003,1.0,0.003,SN Ia,,PS15mt,148.68448384,23.19771161,,0.0211737368628382,8.522933508077257,-1.4125680660174758,-9.953634447794734,3.940769674747663,0.6492076788396196,9.534005455060749,0.1590688325299373,-9.355989803825922,7.564789867746022,0.5876652902128057
2007jd,5,0.07222,0.00089,0.07196,1e-05,0.07268,1e-05,18.3789,0.197861,37.6319,0.199695,-9.0,0,0,0.041465,0.026092,-0.876053,0.10327,18.615,0.0462907,0.000642679,2.74008e-05,-0.000130836,3.205e-08,-5.17446e-07,44.9724,1.1607,-999,-999,-9.0,-73.5081,250,0.0663703,9.75914,0.11,54362.2,0.0078,40,180.164,1.07705e-19,0.06,0.0277,-0.0737,0.019,1.0,0.014,SNIa,,,,,,,,,,,,,,,,
PS15atx,150,0.07252,0.00093,0.07301,0.00027,0.07188,0.00027,18.3695,0.303565,37.6225,0.304764,-9.0,0,0,-0.180099,0.056028,-1.43738,0.89472,18.1952,0.0833423,0.000946063,7.26208e-05,-0.00481805,-1.64801e-06,-2.9802e-06,195.827,-23.0658,-999,-999,-9.0,136.355,250,0.10591,10.2531,0.001,57192.9,1.091,7,17.686,0.0237078,0.1955,0.0288,0.1181,0.007,1.0,0.001,SN Ia,,PS15atx,195.82791949,-23.0657671,0.051987,0.1058581872284412,9.998275578452702,-0.9909149055332542,-10.96774778637264,8.3750840424112,0.566748971562222,10.76612552416792,-0.2759759332444049,-11.042091329463734,9.04430159666381,0.5685618439873504
Gaia16aki,150,0.07393,0.0009,0.07398,1e-05,0.07363,1e-05,18.3005,0.174425,37.5535,0.176502,-9.0,0,1,-0.087634,0.039528,0.59125,0.24591,18.0217,0.0483116,0.00110996,4.93894e-05,-0.00261645,1.8868e-06,-1.55381e-06,239.794,14.6416,-999,-999,-9.0,15.2964,250,0.03679,9.48062,0.013,57490.7,0.5723,34,61.2757,0.00281181,0.1051,0.0274,0.027,0.002,1.0,0.003,SN Ia,,Gaia16aki,239.79325312,14.64154665,0.07363164,0.0367946547269821,8.839066086047133,-0.9426864123771828,-9.76745872542618,5.2222691173871905,0.6240754706332287,10.07903850596694,-0.0728539222921378,-10.15290073450127,6.279763021161781,0.5897358030298678
PS17bii,150,0.07446,0.0009,0.07467,2e-05,0.07339,2e-05,18.1971,0.190211,37.4501,0.192118,-9.0,0,1,-0.096392,0.046147,-0.890865,0.37518,18.1038,0.0610157,0.00102917,5.78368e-05,-0.000339057,-3.79438e-06,-1.98173e-06,171.409,7.3336,-999,-999,-9.0,58.3422,250,0.0661965,10.167,0.002,57811.8,0.3857,10,20.1152,0.028182,0.1254,0.0272,0.0209,0.002,1.0,0.001,SN Ia,,PS17bii,171.40994968,7.33440985,0.07339104,0.0661033190786838,9.140484737536903,-0.2724458695612262,-9.401320424229082,6.40872195021072,0.6317293641702788,10.74133594866823,0.7718894621508946,-9.969859747511158,8.435371732587953,0.5794462238959528
7876,1,0.0752,0.0009,0.0749,1e-05,0.07602,1e-05,18.2233,0.177722,37.4763,0.179761,-9.0,0,0,-0.02499,0.021045,0.46915,0.093387,18.1515,0.030609,0.000984904,2.77663e-05,0.000214653,-5.28068e-07,-4.55889e-07,19.1825,0.7946,-9,-9,3.701,-83.8601,250,0.0262922,9.78646,0.04,53685.5,0.0716,31,54.6332,0.00548727,0.0474,0.0269,0.0223,0.008,1.0,0.013,SN Ia,,sn7876,19.1827933,0.79364988,0.07632896,0.0263203188031911,9.04016853070419,-0.8623179338365605,-9.88767882528444,5.345863870365602,0.6229126017710507,10.265698281836734,0.7911202106004599,-9.47928478117982,7.389987894959939,0.5842715484605937
2005ir,5,0.0752,0.0009,0.0749,1e-05,0.07602,1e-05,18.3126,0.152624,37.5656,0.154994,-9.0,0,1,-0.025823,0.023678,0.72205,0.12811,18.1593,0.0263767,0.000977898,2.37569e-05,-7.34961e-05,-1.74379e-07,-4.11164e-07,19.1825,0.7946,-999,-999,-9.0,-83.8601,250,0.0262922,9.78987,0.09,53685.8,0.1552,40,77.8804,0.000312062,0.0611,0.0269,-0.0194,0.01,1.0,0.007,Ia,,2005ir,19.1827933,0.79364988,0.07632896,0.0263203188031911,9.639965428243716,-1.1073646624048006,-10.75263730100876,7.058507192444317,0.582317147474917,10.293317327914744,0.7569203194950691,-9.534115518782489,7.767458304735365,0.579449639736021
AT2016gsu,150,0.07575,0.0009,0.07529,6e-05,0.07642,6e-05,18.2931,0.215486,37.5461,0.217171,-9.0,0,0,-0.113501,0.047352,-1.91024,0.56839,18.3234,0.0527962,0.000840729,4.08822e-05,0.00184845,-4.94726e-06,-1.48992e-06,17.1024,21.1516,-999,-999,-9.0,-129.563,250,0.0412907,9.75909,0.002,57671.2,0.5204,8,14.8491,0.0621465,0.1399,0.0267,0.047,0.008,1.0,0.003,SN Ia,,AT2016gsu,17.10226008,21.15177762,,0.0412924180924892,9.629827416075583,-0.0860883970232387,-9.726407015240335,6.289569790440064,0.603337095666392,10.237398814589938,0.6516509098984167,-9.598868269476156,7.281918517870687,0.5886863755558579
