ZTF_Unnamed: 0,ztfname,ZTF_redshift,ZTF_redshift_err,ZTF_source,ZTF_t0,ZTF_x0,ZTF_x1,ZTF_c,ZTF_t0_err,ZTF_x0_err,ZTF_x1_err,ZTF_c_err,ZTF_cov_t0_x0,ZTF_cov_t0_x1,ZTF_cov_t0_c,ZTF_cov_x0_x1,ZTF_cov_x0_c,ZTF_cov_x1_c,ZTF_mwebv,ZTF_mwr_v,ZTF_mwebv_err,ZTF_fitprob,ZTF_ra,ZTF_dec,ZTF_sn_type,ZTF_sub_type,ZTF_lccoverage_flag,ZTF_fitquality_flag,ZTF_iau_name,ZTF_frac_fitted,ZTF_ra_host_global,ZTF_dec_host_global,ZTF_mass_global,ZTF_mass_err_global,ZTF_restframe_gz_global,ZTF_restframe_gz_err_global,ZTF_d_dlr_global,ZTF_mass_local,ZTF_mass_err_local,ZTF_restframe_gz_local,ZTF_restframe_gz_err_local,ZTF_DESI_METADATA_ang_sep_arcsec,DESI_METADATA_TARGETID,DESI_METADATA_LS_ID,DESI_METADATA_SPECTYPE,DESI_METADATA_RA,DESI_METADATA_DEC,DESI_METADATA_DESI_TARGET,DESI_METADATA_Z,DESI_METADATA_ZWARN,DESI_METADATA_SURVEY
1154,ZTF19aanmeyw,0.05490155,1.479e-05,z_gal,58576.28887375111,0.000734765,1.0646128497021206,0.2386293062818132,0.219475093,2.5546005187170723e-05,0.1963221735368748,0.031558008,4.6083687548377765e-09,-0.014469187,-0.000235583,-1.04e-06,-6.55e-07,-0.000332932,0.070589387,3.1,0,0.8604452153003969,244.364688,0.986732,snia,,1.0,1.0,2019cjq,100.0,244.36415921723903,0.9870230123245984,9.115,0.1033247308247159,1.13469653,0.032557641192,0.8524227512763981,8.684,0.029,1.06969653,0.039623225512,0.0,39627812985900454,9906621858778534,b'GALAXY',244.36415921723903,0.9870230123245985,5764607523034234880,0.054893019502414535,0,b'main'
1159,ZTF19aanuhox,0.05973806,1.053e-05,z_gal,58585.68017098333,0.001267623,0.4566838930232951,-0.088748855,0.077949636,3.7334928580232325e-05,0.062787853,0.026997479,1.9075492469014869e-07,-0.001439645,-0.000180475,1.0435631654684689e-07,-8.66e-07,-0.000241763,0.021626468,3.1,0,0.051304601,259.822257,48.772281,snia-cosmo,norm,1.0,1.0,2019cqd,100.0,259.8227515732236,48.77354535668671,9.549,0.1066255128944288,0.80769653,0.022203603311,0.7262949362576812,8.727,0.032,0.74169653,0.034,1.3486285657591148e-10,39633229216481739,9907737279529419,b'GALAXY',259.82275157322357,48.77354535668671,5764607523034234880,0.059745695945390365,2,b'main'
1162,ZTF19aanukbi,0.08378267,2.219e-05,z_gal,58578.28966322701,0.000450337,-1.935560882,0.008088091,0.099264442,1.4188940546101687e-05,0.1045252908867609,0.029388651,9.9668023909778e-10,-0.000926376,-0.000242566,-2.14e-07,-3.51e-07,4.758044654199607e-05,0.062331013,3.1,0,0.5307938224864116,263.634197,19.33058,snia-cosmo,norm,1.0,1.0,2019cnh,100.0,263.64397586494886,19.33616595378604,11.37,0.1624315240339756,1.29469653,0.019849433241,3.980572645605659,,-9.0,,,2.289999370653732e-11,39628245905182257,9906628623142449,b'GALAXY',263.64397586494886,19.336165953786036,5764607523034234880,0.0837790170833597,0,b'main'
1163,ZTF19aanutko,0.10051101,2.008e-05,z_gal,58579.49518102398,0.000260693,-0.828292511,0.055552711,0.1265327632900152,8.352992451781364e-06,0.1633662853507383,0.030888533,1.9142790801281032e-08,0.001011591,-0.000160173,-2.02e-07,-2.17e-07,-3.85e-05,0.040782407,3.1,0,0.068371624,249.783638,24.778644,snia,,1.0,1.0,2019cyv,100.0,249.7844518561686,24.77777610805188,10.651,0.1176605286406618,1.18769653,0.023021728866,0.8508965865429688,8.75,0.052,1.00569653,0.080056230239,2.289999370653732e-11,39628368995424037,9906630546429733,b'GALAXY',249.7844518561686,24.777776108051878,5764607523034234880,0.10050268694375288,0,b'main'
1164,ZTF19aanuuen,0.07007517,1.094e-05,z_gal,58583.15248,0.000767275,0.3487991717634014,0.057694516,0.1259792550517886,2.548903343245717e-05,0.1352987453795551,0.029604688,7.604414808778371e-08,-0.000418048,-0.000185001,-1.05e-06,-6.26e-07,0.000583444,0.031111456,3.1,0,0.5937995582654245,237.838224,8.271456,snia,,1.0,1.0,2019crr,100.0,237.83773589913088,8.271654091106685,10.072,0.1041201229350023,0.91769653,0.019849433241,0.4603368940060536,9.334,0.028,0.93469653,0.026907248094,0.0,39627987481526884,9906624585269860,b'GALAXY',237.83773589913088,8.271654091106685,5764607523034234880,0.07007533995202551,0,b'main'
1166,ZTF19aanwwlo,0.07905994,1.06e-05,z_gal,58582.43196886213,0.000794779,-0.065082632,-0.038664782,0.2048169950066949,3.525476508883709e-05,0.2860315335122268,0.041732999,6.226307018099445e-07,0.008602317,-0.000402179,-5.01e-06,-1.21e-06,0.0038608,0.021114435,3.1,0,0.127939145,195.122049,0.597996,snia-cosmo,norm,1.0,1.0,2019cnx,100.0,195.1226763799989,0.5988829836384966,10.831,0.1226417547167358,1.16869653,0.019209372712,0.7303602217327113,9.239,0.06,1.14469653,0.024758836806,0.0,39627800080026050,9906621657123266,b'GALAXY',195.1226763799989,0.5988829836384966,5764607523034234880,0.07905996204587663,0,b'main'
1170,ZTF19aanxrkt,0.08693719,1.162e-05,z_gal,58583.63736167402,0.000455418,0.6313883598660611,0.060945476,0.2515485416151932,2.176950777251453e-05,0.2834387365658589,0.041497845,-6.83e-07,0.004405122,0.000559535,-3.55e-06,-7.69e-07,0.004989824,0.039665032,3.1,0,0.5063764436652298,232.447967,7.201246,snia-cosmo,norm,1.0,1.0,2019dbi,100.0,232.4478466012144,7.201283187164716,9.137,0.1030776406404415,0.79069653,0.048020828814,0.4699099330697536,8.696,0.024,0.96369653,0.049578221025,1.0151105751791128e-10,39627963427194774,9906624209422230,b'GALAXY',232.44784660121442,7.201283187164716,5764607523034234880,0.08693712503293417,0,b'main'
1175,ZTF19aaobwpx,0.05261777,1.01e-05,z_gal,58589.41977,0.001427028,-0.208552892,-0.017516179,0.053060104,4.285631387833605e-05,0.069406739,0.026808665,2.774560480441209e-07,-0.000558611,-0.0001663,-2.62e-07,-9.92e-07,-7.78e-06,0.017693606,3.1,0,0.9861956543491688,233.910411,35.011749,snia-cosmo,norm,1.0,1.0,2019czy,100.0,233.91146180596203,35.01291208467135,9.164,0.1062826420446913,0.56069653,0.028653097564,1.3656184074167703,8.117,0.051,0.72369653,0.062177166227,0.0,39632981588967539,9907733410349171,b'GALAXY',233.91146180596203,35.01291208467135,5764607523034234880,0.052617527032473126,0,b'main'
1190,ZTF19aapcvdi,0.07667719,1.277e-05,z_gal,58586.91365611375,0.000630823,0.9960734936653785,-3.3e-05,0.4605859871844586,3.354079126704969e-05,0.6805279194595792,0.046584375,3.677015375205503e-06,-0.155950985,-0.003974322,-1.51e-05,-1.19e-06,0.010506999,0.03354077,3.1,0,0.5114485028891629,131.505343,3.634298,snia-cosmo,norm,1.0,1.0,2019cza,100.0,131.5036070282735,3.635822535106779,10.329,0.1014347080638575,0.93869653,0.021400934559,1.2884887048923082,8.206,0.139,1.00469653,0.116180893438,0.0,39627877511071338,9906622866982506,b'GALAXY',131.5036070282735,3.635822535106779,5764607523034234880,0.07667639766161781,0,b'main'
1191,ZTF19aapcvxi,0.06337326,2.17e-05,z_gal,58588.34508153946,0.000862173,-1.555368592,-0.053162997,0.2450257901509758,4.242650414208705e-05,0.4157593225343118,0.045425652,3.27938903174164e-06,-0.007126392,-0.004189535,-9.18e-06,-1.61e-06,0.005520862,0.038486038,3.1,0,0.7249223205501076,142.006118,4.012069,snia-cosmo,norm,1.0,1.0,2019dag,100.0,142.00660182874415,4.011649899060732,10.035,0.1318938967503803,1.23769653,0.020615528128,0.5950462403657277,9.141,0.076,1.21769653,0.023430749028,0.0,39627883718640878,9906622963975406,b'GALAXY',142.00660182874415,4.011649899060732,5764607523034234880,0.06337498960391301,0,b'main'
1203,ZTF19aaphntn,0.09175941,1.364e-05,z_gal,59054.658952327576,0.000550105,1.002931157290259,-0.015509977,0.122797844,1.6628724010376965e-05,0.1172258167439669,0.027635172,6.072781540074561e-08,-0.004304329,-8.75e-05,-2.2e-07,-3.89e-07,-6.98e-05,0.059578999,3.1,0,0.9086089315314588,252.48716,25.704537,snia-cosmo,norm,1.0,1.0,2020pjh,100.0,252.48480315452568,25.70576147619362,8.962,0.1044030650891055,0.56569653,0.075286120899,6.570476453392988,6.126,0.36,0.16069653,2.421480538844,0.0,39628390919049020,9906630888984380,b'GALAXY',252.48480315452568,25.70576147619362,5764607523034234880,0.09175709481379142,0,b'main'
1205,ZTF19aapnzde,0.07086945,1.011e-05,z_gal,58596.40188,0.000832298,0.2700384527155219,-0.069296982,0.071523191,2.486446366826089e-05,0.073476929,0.027441623,1.1655065325409112e-07,0.000596053,-0.000246575,-1.31e-07,-5.77e-07,-0.000189806,0.012973691,3.1,0,0.000248449,224.451228,34.478189,snia-cosmo,norm,1.0,1.0,2019dku,100.0,224.45048761544496,34.47824279608962,9.93,0.1012719112093773,0.68569653,0.020808652047,0.5298048741383422,9.119,0.021,0.65769653,0.022803508502,0.0,39632971510058794,9907733252869930,b'GALAXY',224.45048761544496,34.47824279608962,5764607523034234880,0.07087044863316665,0,b'main'
1210,ZTF19aapszzy,0.05820294,1.262e-05,z_gal,58596.82367313735,0.001155426,-0.695856686,0.031084709,0.061446652,3.521086374112673e-05,0.066271987,0.027893441,7.17113219919678e-08,0.000680118,-0.000112621,-1.79e-07,-8.4e-07,-7.75e-05,0.012205245,3.1,0,0.999913757,223.12534,37.062147,snia-cosmo,norm,1.0,1.0,2019dkx,100.0,223.122737863138,37.060878768891,10.846,0.1209297316626478,1.07469653,0.018439088915,1.0131828065267732,9.258,0.037,1.09669653,0.02334523506,0.20450893137515933,39633020600193086,9907734019903550,b'GALAXY',223.12279699232664,37.06084713435887,5764607523034234880,0.05820135454554896,0,b'main'
1211,ZTF19aaptwpu,0.06921031,1.063e-05,z_gal,58598.31613084373,0.001058606,0.74629203,-0.048562065,0.1882111573395377,3.342561610141209e-05,0.1687130380679643,0.030791464,-2.05e-08,-0.012077862,3.179469178538263e-05,-5.1e-07,-8.52e-07,-0.000417347,0.099149617,3.1,0,0.3193424965786953,146.525543,67.206972,snia-cosmo,91t,1.0,1.0,2019dlh,100.0,146.526747405614,67.20692677296404,9.37,0.1049952379872535,0.68969653,0.042201895692,0.9298144971817152,8.363,0.041,0.67169653,0.079924964811,0.0,39633465070586900,9907740964752404,b'GALAXY',146.526747405614,67.20692677296404,5764607523034234880,0.06920993898260823,0,b'main'
1219,ZTF19aaqaeaj,0.08647428,1.106e-05,z_gal,58218.73945759645,0.000331501,0.4273789587787649,-0.013947908,0.6794806785437686,2.563164840295025e-05,0.5199697659289358,0.06412,-4.59e-06,-0.120357247,0.010200836,-7.39e-06,-1.38e-06,0.011189588,0.065547126,3.1,0,0.066539054,251.256817,3.767583,snia-cosmo,norm,1.0,1.0,2018axx,100.0,251.25571039261288,3.7676916886794927,10.104,0.1012719112093773,0.97369653,0.022203603311,0.8818823554708723,8.706,0.051,0.86369653,0.060207972894,0.0,39627879515952242,9906622898312306,b'GALAXY',251.25571039261288,3.7676916886794927,1152921504606846976,0.08647457860558685,0,b'main'
1220,ZTF19aaqcqkv,0.06697718,1.093e-05,z_gal,58600.83235639066,0.0010598,0.682258968,-0.116983236,0.1344199296036095,3.217102533848836e-05,0.098830022,0.030075962,4.690048496518401e-07,-0.004297551,-0.000478341,-8.35e-08,-8.01e-07,-0.000549712,0.010442467,3.1,0,0.004328787,196.076819,33.471065,snia-cosmo,norm,1.0,1.0,2019dpu,100.0,196.07831501970307,33.47018111857099,9.072,0.1187265766372466,0.65269653,0.025238858928,1.385330142046228,7.207,0.149,0.74469653,0.170487536201,0.0,39632951041854422,9907732933053398,b'GALAXY',196.07831501970307,33.47018111857099,5764607523034234880,0.06677016242183431,0,b'main'
1221,ZTF19aaqeisc,0.14830696,1.139e-05,z_gal,58594.96201643661,0.000180547,-0.56730965,-0.096038021,0.112608296,5.96574124641409e-06,0.1278700683870078,0.035617143,-6.03e-08,0.004419705,6.636282120559198e-07,-1.68e-07,-1.72e-07,4.681483292413621e-05,0.015747342,3.1,0,0.000216095,223.401262,30.922756,snia-cosmo,norm,1.0,1.0,,100.0,223.4012595022628,30.9227657476247,9.695,0.1232233744059949,0.45969653,0.086884981441,0.0195016115256207,8.857,0.048,0.63369653,0.082969874051,8.777473226837213e-11,39628502210707523,9906632627912771,b'GALAXY',223.40125950226277,30.9227657476247,5764607523034234880,0.14830742093390326,0,b'main'
1231,ZTF19aardunx,0.04295695,1.551e-05,z_gal,58601.21252200071,0.001280968,-0.346061649,0.2342031144170023,0.2277952791228017,4.615926331708454e-05,0.1355894912465557,0.031943319,6.874227143092454e-07,-0.012219084,-0.000893231,-1.13e-06,-1.24e-06,-0.000103053,0.042914735,3.1,0,0.066997602,233.861868,8.386483,snia-cosmo,norm,1.0,1.0,2019dpw,100.0,233.8618639062285,8.388130188901286,10.309,0.1151043005278256,1.54869653,0.019849433241,0.5815257318630168,9.41,0.032,1.60169653,0.023430749028,0.0,39627993395496846,9906624677676942,b'GALAXY',233.8618639062285,8.388130188901286,5764607523034234880,0.04295694896152864,0,b'main'
1234,ZTF19aarfnto,0.08525728,2.324e-05,z_gal,58599.16427884239,0.000494659,-2.045342066,-0.077033449,0.2720174944879545,1.602470588221304e-05,0.214974211,0.034914249,1.1300040531596057e-07,-0.007249759,-0.001773681,-2e-07,-4.18e-07,-0.001347296,0.016650351,3.1,0,0.529855154,215.510948,30.067017,snia-cosmo,norm,1.0,1.0,2019drp,100.0,215.5106188562461,30.066648374329485,10.533,0.1122541758688735,1.20869653,0.021633307653,0.2776212969390091,9.618,0.112,1.34369653,0.023430749028,8.85505506963495e-11,39628481243383253,9906632300299733,b'GALAXY',215.51061885624614,30.066648374329485,5764607523034234880,0.08525230578322371,0,b'main'
