ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga,DESI_TARGETID,LS_ID,DESI_SPECTYPE,DESI_RA,DESI_DEC,DESI_DESI_TARGET,DESI_Z,DESI_ZWARN,DESI_SURVEY
ZTF19adcdtkw,0.08353498,0.00368782,z_snid,58859.25032413143,0.000841909,1.2775515531909494,-0.095035735,0.1211944870083243,2.7660107503995333e-05,0.1296120823039239,0.031379564,3.087923620162514e-07,-0.002832319,-0.000445377,-9.7e-07,-7.12e-07,6.954956586101044e-05,0.023279477,3.1,0,0.1766831703252389,147.595842,6.243249,snia,,1.0,1.0,2019zev,100.0,ZTF19adcdtkw,0,147.5931250706794,6.247051706064246,dr9,SN Ia,0.082,147.5957511,6.24314705,ZTF19adcdtkw,,,,ztf_superset,9906623812141596,6.247051706064246,147.5931250706794,0.0,366911.0,,SER,16.9088,8.5859585,0.02188638,2.800787,4.365275,5.792037,2.800787,4.365275,5.792037,78603.56,162172.84,159418.88,167195.66,167465.64,728666000000.0,403848000000.0,20.553001,31.208763,21.906946,10.204066,18.120499,376.15952,40.43824,156.78851,95.53904,2.083171,0.492225,0.000577,1e-05,14.980097,9e-06,1.5e-05,0.052785,0.075055,1.321659,2.020485,1.9e-05,0.999116,0.998824,0.998712,0.004276,0.003469,0.003851,,,,,,,,,,,,,,,,,,,,,3.962793800132253e+16,9906623812141596.0,GALAXY,147.5931250706794,6.247051706064246,5.764607523034235e+18,0.07605880909970292,0.0,main
ZTF20aaaxaab,0.13539171,3.049e-05,z_gal,58848.53822041727,0.000176941,-2.234843695,0.050023436,1.0052303286611275,1.3168974625318324e-05,0.8017030819547665,0.086053117,-8.12e-06,0.3416852605818346,0.014122838,-4.28e-06,-5.77e-07,-0.007514023,0.027783722,3.1,0,0.7894905502059977,162.840137,-4.281831,snia-cosmo,norm,0.0,0.0,2019zfv,100.0,ZTF20aaaxaab,0,162.8415661,-4.281969372,dr9,no_type,-9999.0,162.8401366,-4.2818885,ZTF20aaaxaab,,,,ztf_superset,9906619856193862,-4.281969372,162.8415661,3.801112684788497e+18,306548.0,G2,SER,5.1401205,1.7072661,0.003273338,14.940415,41.694775,82.24753,14.952209,41.713604,82.2684,730969.5,951180.56,1019693.2,960649.94,1022554.2,1035560000000.0,1106810000000.0,77.474754,209.56313,375.9947,246.66095,176.42229,-302.5307,401.8095,39.223022,10.041185,0.595038,0.221932,0.000568,1e-05,2.943963,0.006374,0.002878,0.026457,0.033437,0.456891,2.069336,0.001278,0.668931,0.664914,0.660523,0.036371,0.036102,0.034531,,,,,,,,,,,,,,,,,,,,,3.962768482055201e+16,9906619856193862.0,GALAXY,162.841566109248,-4.281969371679887,1.152921504606847e+18,0.13536937060380774,0.0,main
ZTF20aabqkla,0.08443383,1.326e-05,z_gal,58848.59603991504,0.000601785,0.7560706367026164,-0.11195156,1.9717691539481168,4.408211062422227e-05,0.7753706893914789,0.065071887,-7.39e-05,-1.286633059,0.091843968,2.1151652450095244e-05,-2.38e-06,-0.033151582,0.016584119,3.1,0,0.5050866830840957,191.401556,1.183634,snia-cosmo,norm,0.0,0.0,2019yfu,100.0,ZTF20aabqkla,0,191.4020182328674,1.1814072203218056,dr9 and local_universe,SN Ia,0.0845,191.4015162,1.1836362,ZTF20aabqkla,,,,ztf_superset,9906621939255880,1.1814072203218056,191.4020182328674,1020832.0,338333.0,L3,SER,8.225296,0.8612753,0.000482587,4.585847,7.621946,10.646937,4.585871,7.621969,10.646955,0.0,0.0,0.0,0.0,0.0,589534000000.0,494778000000.0,158.0204,257.7846,208.35837,122.23139,457.53708,-7400.8477,354.03574,9.276521,1.759519,0.314166,0.08956,0.000198,5e-06,0.682366,0.101247,0.145206,0.623309,0.701693,0.472737,1.099991,0.244831,0.648677,0.614111,0.76095,0.116423,0.121236,0.095904,1020832.0,SGA-2020 1020832,PGC1186984,191.4020182328674,1.1814072203218056,191.401986,1.181427,S?,8.72,0.4246196,0.48977882,0.08449779,LEDA-20181114,373133.0,PGC1186984,191.401986,1.181427,0.4246196,0.5294444,SB26,3.9627818136504904e+16,9906621939255880.0,GALAXY,191.4019744875646,1.1996238309688174,655394.0,1.0299948456810168,0.0,main
ZTF20aahqabk,0.07325288,1.646e-05,z_gal,58870.33835924439,0.000577864,0.8285863033098678,0.1138132127456774,1.505796802644909,3.9147308983284606e-05,0.4985898333772336,0.041987077,-4.62e-05,-0.583343125,0.021517458,9.109915246307454e-06,-1.2e-06,-0.004916235,0.025677181,3.1,0,0.4541769000565976,205.68223,0.766442,snia,,0.0,0.0,2020afy,100.0,ZTF20aahqabk,0,205.6807059431908,0.7656533123733049,dr9 and local_universe,SN Ia,0.0733,205.6822618,0.76649375,ZTF20aahqabk,,,,ztf_superset,9906621754249984,0.7656533123733049,205.6807059431908,122030.0,335510.0,L3,SER,6.365582,1.0480669,0.001208681,2.654829,5.006883,8.171719,2.665341,5.040185,8.246551,0.0,0.0,0.0,0.0,0.0,397858000000.0,547743000000.0,126.0518,230.97552,221.87962,133.0041,367.8283,-1326.5157,367.2242,22.428984,5.777146,0.484641,0.161516,0.000608,1.2e-05,2.116616,0.086893,0.1363,73.22494,108.224625,99.4536,55.137722,0.185865,0.783877,0.736551,0.787536,0.066447,0.052295,0.056635,122030.0,SGA-2020 122030,PGC1174863,205.6807059431908,0.7656533123733049,205.6806165,0.7656824999999999,Sc,83.63,0.33651158,0.69342583,0.07326402,LEDA-20181114,41747.0,PGC1174863,205.6806165,0.7656824999999999,0.33651158,0.44040024,SB26,3.962780629598694e+16,9906621754249984.0,GALAXY,205.6807065442866,0.702699788674477,655394.0,0.9099173331846352,0.0,main
ZTF20aakhpmp,0.03100341,1.367e-05,z_gal,59014.26733781064,0.000360602,-0.006751773,1.199999999912006,1.0559529226120503,1.8463864714414875e-05,0.2181668649054601,0.017954847,-1.59e-05,-0.038697698,-6.42e-09,-7.09e-07,-2.02e-13,-3e-11,0.05914155,3.1,0,2.162945706513864e-15,350.455457,3.828344,snia-pec,91bg,0.0,0.0,2020khr,100.0,ZTF20aakhpmp,0,350.45534942054775,3.828514997830084,dr9 and local_universe,SN Ia,0.03092,350.4558746,3.8282615,ZTF20aakhpmp,,,,ztf_superset,9906622924264186,3.828514997830084,350.45534942054775,712170.0,353363.0,L3,SER,2.0955744,0.23539022,4.451856e-05,56.208866,115.10915,214.26605,56.66668,116.325966,216.86084,0.0,0.0,0.0,0.0,0.0,81139000000000.0,62972300000000.0,1555.7457,2981.1565,2918.341,1737.1891,676.9519,929.6312,5223.7563,9.492897,1.421591,0.082158,0.041878,0.000173,4e-06,0.746469,0.101892,0.120519,0.491043,0.543564,578.8676,2008.4913,0.148462,0.825544,0.775522,0.875454,0.023998,0.02451,0.024404,712170.0,SGA-2020 712170,PGC071199,350.45534942054775,3.828514997830084,350.45524950000004,3.8284722,SBb,50.0,0.5395106,0.289068,0.030924726,LEDA-20181114,261637.0,PGC071199,350.45524950000004,3.8284722,0.5395106,1.3215058,SB26,3.962788117689625e+16,9906622924264186.0,GALAXY,350.45534942054775,3.828514997830084,5.764607523034235e+18,0.030976867684845654,0.0,main
ZTF20aalreme,0.14693282,1.833e-05,z_gal,58886.800036336674,0.000182141,0.7729981403502365,-0.064720212,1.0429113182945002,1.4119199610121446e-05,1.399906032849458,0.079899077,-2.35e-06,0.6469408996659071,-0.042346688,-1.42e-05,-3.19e-07,-0.030531664,0.020041738,3.1,0,0.026765698,193.425759,-4.441489,snia-cosmo,91t,1.0,0.0,2020azt,100.0,ZTF20aalreme,0,193.42636161648903,-4.441408015,dr9,no_type,-9999.0,193.4257333,-4.441441,ZTF20aalreme,,,,ztf_superset,9906619770014360,-4.441408015,193.42636161648903,0.0,305233.0,,SER,2.2582715,0.72422814,0.002172039,1.993596,4.122165,7.269302,1.993597,4.122167,7.269302,23419.723,74753.82,61808.95,93222.64,94140.97,86368810000.0,575807000000.0,20.364355,41.170574,66.79737,41.944008,108.2113,-1006.2204,71.13237,100.22955,18.376003,1.515057,0.409174,0.000791,1.3e-05,4.713072,0.015839,0.011249,0.060678,0.091908,0.217575,1.223902,0.001439,0.996185,0.996678,0.994821,0.003967,0.003475,0.107705,,,,,,,,,,,,,,,,,,,,,3.9627679305042584e+16,9906619770014360.0,GALAXY,193.42636161648903,-4.441408014616771,1.152921504606847e+18,0.1469337784937681,0.0,main
ZTF20aamdsjv,0.06096235,1.248e-05,z_gal,58898.69875812245,0.001068644,0.75762244,0.058309952,0.096355603,3.261295917246401e-05,0.1242848219811731,0.027110344,1.869858533933283e-07,-0.002574128,-0.000231271,-7.63e-07,-7.7e-07,0.000527726,0.013535774,3.1,0,1.92163791344082e-05,188.466635,31.309932,snia-cosmo,norm,1.0,1.0,2020cfb,100.0,ZTF20aamdsjv,0,188.46598059206624,31.310301796275155,dr9 and local_universe,SN Ia,0.0609,188.4665323,31.30981955,ZTF20aamdsjv,,,,ztf_superset,9906632700985450,31.310301796275155,188.46598059206624,560373.0,502544.0,L3,SER,2.4275389,0.30709693,0.000145168,26.514977,51.39978,88.144226,26.514977,51.39978,88.144226,0.0,0.0,0.0,0.0,0.0,22054800000000.0,11998900000000.0,461.95023,881.9882,1394.5399,978.1939,6903.1675,13170.201,1491.7323,8.927835,2.12624,0.216811,0.097344,0.000338,6e-06,0.949601,0.000833,0.000563,0.01878,0.030026,0.070705,0.271333,0.00044,0.950915,0.649729,0.727012,0.046476,0.054727,0.049759,560373.0,SGA-2020 560373,PGC1941233,188.46598059206624,31.310301796275155,188.46603,31.310306,Sc,146.74,0.47863013,0.5495409,0.060876448,LEDA-20181114,204214.0,PGC1941233,188.46603,31.310306,0.47863013,0.83537203,SB26,3.962850688735652e+16,9906632700985450.0,GALAXY,188.46598059206622,31.310301796275155,5.764607523034235e+18,0.06096275598234991,0.0,main
ZTF20aamknna,0.07748993,2.514e-05,z_gal,58897.40307258631,0.000619597,-0.415441785,-0.034506225,0.2420300818739633,2.4160569005925235e-05,0.2807213,0.036425085,-1.03e-06,-0.009775701,0.000748475,-2.31e-06,-7.49e-07,0.002419954,0.084026625,3.1,0,0.392087146,218.08784,-3.670303,snia-cosmo,norm,1.0,1.0,2020cqp,100.0,ZTF20aamknna,0,218.08886239634484,-3.669851232,dr9,SN Ia,0.077,218.0878289,-3.6703064,ZTF20aamknna,,,,ztf_superset,9906620059157194,-3.669851232,218.08886239634484,0.0,309645.0,,SER,4.058457,0.9390655,0.000769107,3.267464,7.142229,13.098405,3.267464,7.142229,13.098405,249544.36,1138543.6,661459.44,1176661.2,1178242.5,1160680000000.0,1164290000000.0,106.983765,212.79942,275.0349,169.39462,515.60236,781.4787,358.1748,43.793617,18.12162,0.707615,0.239975,0.000839,1.5e-05,3.223698,0.041552,0.032555,0.013435,0.028617,0.23612,0.984661,0.025667,0.998639,0.998788,0.99877,0.011609,0.010508,0.010417,,,,,,,,,,,,,,,,,,,,,3.962769781030983e+16,9906620059157194.0,GALAXY,218.08886239634484,-3.6698512321208026,5.764607523034235e+18,0.07748957868552102,0.0,main
ZTF20aasctts,0.04571187,1.53e-05,z_gal,58925.50300017588,0.002990671,0.9372534515469508,-0.051906109,0.7387470184621634,0.000159543,0.2867809000067614,0.033864445,-3.94e-05,-0.096145674,0.002078981,-1.97e-05,-3.59e-06,0.000303547,0.037115559,3.1,0,0.6083949563183554,241.25588,27.260256,snia-cosmo,91t,0.0,1.0,2020duv,100.0,ZTF20aasctts,0,241.25274665387792,27.25825437606113,dr9 and local_universe,SN Ia-91T-like,0.04567,241.2557914,27.2602672,ZTF20aasctts,,,,ztf_superset,9906631393870494,27.25825437606113,241.25274665387792,995175.0,482599.0,L3,SER,12.142826,5.2633834,0.003289505,23.962692,52.708874,92.56413,23.962692,52.708874,92.56413,0.0,0.0,0.0,0.0,0.0,36148400000000.0,33508700000000.0,163.37627,344.65424,382.64508,216.73828,146.15375,61.506016,582.6842,68.284195,14.695332,0.731107,0.348381,0.001757,1.4e-05,9.69491,3.3e-05,2.2e-05,0.003072,0.005985,0.105358,5.362728,1.8e-05,0.999063,0.999029,0.985506,0.007231,0.006084,0.005651,995175.0,SGA-2020 995175,PGC1802540,241.25274665387792,27.25825437606113,241.25283,27.2582632,E,131.38,0.34593934,0.73620707,0.045663588,LEDA-20181114,366129.0,PGC1802540,241.25283,27.2582632,0.34593934,0.4096832,SB26,3.962842323196381e+16,9906631393870494.0,GALAXY,241.25274665387792,27.258254376061135,5.764607523034235e+18,0.045710483368696285,0.0,main
ZTF20aasxerr,0.05618089,1.036e-05,z_gal,58929.18035409645,0.000871327,0.1723175052863551,0.1783529009517904,1.6503033555090951,0.000109264,0.2701308622974729,0.068032995,-0.000119512,-0.137078073,0.024029389,-4.79e-06,-6.13e-06,0.003501687,0.034830849,3.1,0,0.9313720378074032,239.19804,8.757243,snia-cosmo,norm,0.0,0.0,2020epz,100.0,ZTF20aasxerr,0,239.19674265508112,8.756154363455249,dr9,SN Ia,0.06,239.1980405,8.757254699999999,ZTF20aasxerr,,,,ztf_superset,9906624772440986,8.756154363455249,239.19674265508112,0.0,381564.0,,SER,6.084004,1.9728158,0.002329354,6.151879,9.608794,13.271942,6.151883,9.608798,13.271946,243912.98,548165.94,587467.9,615129.3,615438.2,1592910000000.0,1943730000000.0,66.89947,100.486755,88.262024,52.12873,270.62976,1821.146,133.94817,70.22378,35.453,1.405439,0.46881,0.000833,1.1e-05,3.932454,0.015348,0.028291,0.440666,0.494132,0.373367,0.819592,0.023462,0.999143,0.801431,0.998906,0.004242,0.004204,0.004334,,,,,,,,,,,,,,,,,,,,,3.9627999460459416e+16,9906624772440986.0,GALAXY,239.19674265508112,8.756154363455249,5.764607523034235e+18,0.05618040033458635,0.0,main
ZTF20aatpxkq,0.068697,1.419e-05,z_gal,58943.64830898406,0.000794846,0.7511350439170015,0.035725121,0.1136619582794082,2.43796612527271e-05,0.1265048354330211,0.027379671,4.835052070222333e-07,-0.005829472,-0.000411036,-6.17e-07,-5.62e-07,0.000161588,0.019043722,3.1,0,0.07341739,196.516449,24.055036,snia,,1.0,1.0,2020eyf,100.0,ZTF20aatpxkq,1,196.50574913329828,24.067164418732744,dr9,SN Ia,0.0687,196.5164486,24.0550166,ZTF20aatpxkq,,,,ztf_superset,9906630275434788,24.067164418732744,196.50574913329828,0.0,465533.0,,EXP,56.12059,11.208468,0.013179198,4.03792,8.940645,16.727104,4.038362,8.941079,16.727253,187218.27,550786.56,485232.16,686041.75,686047.7,2385380000000.0,867330000000.0,68.49739,148.43343,254.59279,188.1998,667.3935,-313.77325,272.31854,49.5514,13.101851,0.799096,0.266884,0.000558,9e-06,3.0424,0.08648,0.034539,0.120983,0.163838,0.374022,5.00983,-0.002909,0.993697,0.994094,0.993791,0.024875,0.026153,0.028078,,,,,,,,,,,,,,,,,,,,,3.962835165197341e+16,9906630275434788.0,GALAXY,196.50574913329828,24.067164418732744,1.152921504606847e+18,0.17861768430826033,0.0,main
ZTF20aattrld,0.06846775,1.038e-05,z_gal,58943.75456439033,0.001073084,0.5769957652936184,-0.089888217,0.2560824790562037,4.0521609641854753e-05,0.1640261499741498,0.031867329,-1.34e-06,-0.024009406,0.001408162,-1.87e-06,-1.09e-06,0.000101205,0.054935245,3.1,0,0.080926156,238.136644,22.479965,snia-cosmo,norm,1.0,1.0,2020fht,100.0,ZTF20aattrld,0,238.1383028888809,22.480343136877607,dr9,SN Ia,0.06845,238.1366762,22.4799577,ZTF20aattrld,,,,ztf_superset,9906629764514314,22.480343136877607,238.1383028888809,0.0,457737.0,,SER,5.5861645,0.9494733,0.000820466,10.728926,17.748629,25.640755,10.729612,17.749731,25.64197,407425.97,1378507.1,1061281.6,1394216.6,1424200.4,2193250000000.0,2874780000000.0,268.276,417.25018,216.3322,150.51726,1253.2982,-2976.0808,569.8953,13.757686,4.428992,0.459287,0.178764,0.00097,1.1e-05,0.859432,0.566287,1.112323,1.226036,1.227494,1.015416,2.315977,0.113224,0.639047,0.639324,0.65735,0.0785,0.079498,0.092913,,,,,,,,,,,,,,,,,,,,,3.962831895317761e+16,9906629764514314.0,GALAXY,238.1383028888809,22.480343136877607,5.764607523034235e+18,0.06846679095220091,0.0,main
ZTF20aatvsjw,0.05083124,1.015e-05,z_gal,58942.46560594269,0.002133972,1.0628243597267282,-0.012487541,0.3941691409381747,7.81997880586738e-05,0.2799331377531047,0.033643712,-2.3e-07,-0.087910641,0.000459773,-4.6e-06,-2.22e-06,0.000637312,0.025867468,3.1,0,0.9991947595700924,129.288845,-1.985987,snia-cosmo,91t,1.0,1.0,2020etg,100.0,ZTF20aatvsjw,0,129.29023618184928,-1.986720797,dr9,SN Ia-91T-like,0.051,129.2888332,-1.9859655,ZTF20aatvsjw,,,,ztf_superset,9906620696167268,-1.986720797,129.29023618184928,0.0,319365.0,,REX,5.7334647,5.3197627,0.3297771,0.167737,0.283902,0.449951,0.186805,0.316381,0.497313,209.04337,339.33554,302.038,340.47766,0.0,2183858000.0,2212718600.0,0.708866,1.165426,-0.430053,1.390701,0.849383,753.4149,1.798888,372.55377,112.35477,2.233442,0.589123,0.000986,1.4e-05,22.746883,0.941318,0.966908,257.01587,72.42997,1974.0518,2037.7839,0.765791,0.998167,0.998265,0.750389,0.017021,0.016351,0.01593,,,,,,,,,,,,,,,,,,,,,3.962773857894486e+16,9906620696167268.0,GALAXY,129.2902666632712,-1.99951990371145,1.152921504606847e+18,0.1901069863094838,0.0,main
ZTF20aaubotx,0.09712092,1.268e-05,z_gal,58934.01722853417,0.000580987,-0.67853188,-0.156441184,2.909756609602482,0.000104399,0.5035726090998344,0.091327056,-0.000285498,-0.885271882,0.1924856363229971,2.1792435603825133e-05,-8.09e-06,-0.01517586,0.03859661,3.1,0,0.6708962066339399,155.237848,0.573699,snia-cosmo,91t,0.0,0.0,2020enj,100.0,ZTF20aaubotx,1,155.23779933756902,0.5740138689884017,dr9,SN Ia,0.104,155.2378059,0.5736985,ZTF20aaubotx,,,,ztf_superset,9906621646640128,0.5740138689884017,155.23779933756902,0.0,333868.0,,EXP,1.1355722,1.5749896,0.01466227,1.113513,1.512587,2.047087,1.113513,1.512587,2.047087,4116.6553,4641.1562,4705.9375,4712.1704,4716.9053,70533370000.0,42767327000.0,2.701325,3.513748,4.58559,-0.17883,-35.22383,171.72156,4.571521,449.27042,131.01047,2.92231,0.617468,0.000478,7e-06,43.881123,0.000681,0.048571,1.50908,25.866932,1.296592,6.937952,0.002422,0.731376,0.66543,0.918964,0.004746,0.005114,0.004988,,,,,,,,,,,,,,,,,,,,,3.962779940894003e+16,9906621646640128.0,GALAXY,155.23779933756902,0.5740138689884017,4.611686018427388e+18,0.09712047279670094,0.0,main
ZTF20aaurhio,0.0847179,2.116e-05,z_gal,58960.14405959286,0.00080371,1.0597052251211612,-0.137856036,0.1985309750962187,2.449674429987178e-05,0.090120396,0.02725498,-1.14e-06,-0.008821018,0.000603175,1.6634026365622156e-07,-5.64e-07,-0.000459241,0.013251459,3.1,0,0.000196052,255.135785,36.626282,snia-cosmo,norm,1.0,1.0,2020gkp,100.0,ZTF20aaurhio,0,255.1364505916281,36.62696463,dr9,SN Ia,0.08,255.1359796,36.62623675,ZTF20aaurhio,,,,ztf_superset,9907733951087820,36.62696463,255.1364505916281,0.0,529071.0,,EXP,2.9526134,1.103869,0.00518858,2.318681,4.433853,6.889141,2.318741,4.433977,6.889554,26794.48,50260.14,56410.25,58276.332,58278.402,408742000000.0,110904000000.0,16.229973,30.577055,31.1477,17.923952,89.91857,-494.3916,46.8708,87.40334,23.682444,2.780398,0.930683,0.001091,1.5e-05,7.60012,0.004781,0.00279,0.789508,1.138117,0.860819,1.785882,0.006037,0.997653,0.998221,0.999019,0.004261,0.003158,0.003046,,,,,,,,,,,,,,,,,,,,,3.963301619617096e+16,9907733951087820.0,GALAXY,255.13645059162812,36.6269646260249,5.764607523034235e+18,0.08471833249655017,0.0,main
ZTF20aauuiri,0.05679653,1.35e-05,z_gal,58962.89248462963,0.001316386,0.2699960446919513,-0.019523969,0.2325511680392082,4.618323208078589e-05,0.1510878274571623,0.033092348,-2.32e-06,-0.013697427,0.00129284,-6.72e-07,-1.27e-06,-0.000406159,0.055351402,3.1,0,0.8304221137695988,187.147402,-4.069443,snia-cosmo,norm,1.0,1.0,2020hbe,100.0,ZTF20aauuiri,0,187.1476812026255,-4.067091959,dr9,SN Ia,0.05,187.147381,-4.0695118,ZTF20aauuiri,,,,ztf_superset,9906619956791842,-4.067091959,187.1476812026255,0.0,308083.0,,REX,8.777875,1.8245511,0.002718025,1.925518,3.423507,5.07405,1.925639,3.423646,5.074214,79712.375,341032.12,210598.6,341149.5,0.0,212793000000.0,220233000000.0,85.67269,143.13669,117.97171,68.01437,172.70808,-62.872875,200.47762,31.05566,8.942634,0.71647,0.198625,0.000307,6e-06,1.338202,0.032127,0.017849,0.053734,0.068691,0.588691,26.77838,0.017959,0.987121,0.987835,0.690256,0.028667,0.02809,0.032073,,,,,,,,,,,,,,,,,,,,,3.962769125880886e+16,9906619956791842.0,GALAXY,187.1476812026255,-4.067091958778054,5.764607523034235e+18,0.05679578367737278,0.0,main
ZTF20aauyhea,0.04975691,1.071e-05,z_gal,58952.96107606444,0.00170476,-0.394266258,0.034521224,0.9239506324993272,9.77103955846683e-05,0.318921784,0.047698231,-6.48e-05,-0.216720751,0.021606273,1.1616344086632785e-05,-3.74e-06,-0.005711136,0.050251705,3.1,0,0.6849747675915159,166.913689,-5.538673,snia-cosmo,norm,0.0,1.0,2020gho,100.0,ZTF20aauyhea,0,166.9135498712087,-5.538525402,dr9 and local_universe,SN Ia,0.051,166.9135905,-5.53856615,ZTF20aauyhea,,,,ztf_superset,9906619386695892,-5.538525402,166.9135498712087,161905.0,299384.0,L3,SER,0.20652571,0.031625196,1.9954707e-05,28.778465,66.31545,124.13533,28.778465,66.31545,124.13533,0.0,0.0,0.0,0.0,0.0,27562700000000.0,53051800000000.0,320.90918,698.8878,1110.6028,763.5377,4090.8906,11789.799,1242.7594,15.367896,6.026353,0.226601,0.096796,0.000366,7e-06,1.900952,6.4e-05,0.000117,0.009689,0.007113,0.036063,0.110462,0.000306,0.917965,0.918267,0.918091,0.060242,0.060711,0.060561,161905.0,SGA-2020 161905,PGC1043432,166.9135498712087,-5.538525402,166.9137255,-5.5385411,,91.0,0.40738028,0.60255957,0.050001256,LEDA-20181114,58178.0,PGC1043432,166.9137255,-5.5385411,0.40738028,0.64661765,SB26,3.962765477256008e+16,9906619386695892.0,GALAXY,166.9135498712087,-5.538525401643101,5.764607523034235e+18,0.04975623038520672,0.0,main
ZTF20aavhire,0.03745727,1.18e-05,z_gal,58963.59120674018,0.00260137,0.4535064474508124,0.1136892380759061,0.3086640577457729,9.668962860244078e-05,0.1837739603642514,0.035199363,-4.92e-06,-0.036005441,0.001964029,-1.21e-06,-2.85e-06,-0.000765204,0.023275024,3.1,0,0.7894857773030458,208.367382,7.909565,snia-cosmo,norm,1.0,1.0,2020hfk,100.0,ZTF20aavhire,0,208.3666731786704,7.909638231777317,dr9 and local_universe,SN Ia,0.0374,208.3673193,7.9095818,ZTF20aavhire,,,,ztf_superset,9906624484084386,7.909638231777317,208.3666731786704,615446.0,377164.0,L3,SER,2.3128479,0.99443364,0.000548499,41.691128,85.902,149.46341,41.691833,85.90437,149.4699,0.0,0.0,0.0,0.0,0.0,25724500000000.0,77228500000000.0,224.4613,450.54922,625.27264,378.38568,1261.2765,2249.7424,765.4974,38.11884,14.071547,0.514382,0.245327,0.001283,2e-05,5.550669,6.7e-05,0.000107,0.020158,0.015502,0.041039,0.473362,0.000174,0.999986,0.999983,0.999983,2.1e-05,1.9e-05,2.8e-05,615446.0,SGA-2020 615446,PGC1334144,208.3666731786704,7.909638231777317,208.3667475,7.909669099999999,E,85.82,0.35892195,0.64863443,0.037366517,LEDA-20181114,225592.0,PGC1334144,208.3667475,7.909669099999999,0.35892195,0.5467021,SB26,3.962798100552362e+16,9906624484084386.0,GALAXY,208.3666731786704,7.9096382317773175,5.764607523034235e+18,0.0374561314088286,0.0,main
