SNID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,RA,DEC,COORD_SOURCE
1291090,1291090,10,1,0.29292,0.001,0.29199,0.001,0.29199,0.00163,0.0,300.0,0.01,0.2929,0.001,9.462971,-43.721264,0.738,0.51,9.47,0.02,0.16,-999.0,56905.1953,0.2074,1.2376,0.1941,-0.0857,0.0185,21.1318,0.0274,21.5487,6.328e-05,1.595e-06,0.0008,-0.0,-0.0,43,0.8527,0.9994,0.976,1.0,1.0,1.0,40.8719,0.1153,0.0,0.0308,1.0,0.0075,9.463052,-43.721462,DES
1291143,1291143,10,0,0.47937,0.001,0.47819,0.001,0.47819,0.00179,0.0,300.0,0.03,0.4794,0.001,36.056557,-7.366667999999999,0.568,0.69,10.7,0.02,1.15,-999.0,56892.2852,1.4176,-1.7859,0.7914,-0.0407,0.0679,22.7143,0.0644,22.7151,1.4732e-05,8.7335e-07,-0.0043,-0.0,-0.0,29,0.4954,0.9095,0.9278,0.9982,0.9996,0.999,42.0383,0.2003,0.0,-0.1423,0.66,0.0,36.056412,-7.366598,DES
1291149,1291149,10,0,0.23156,0.001,0.23057,0.001,0.23057,0.00159,0.0,300.0,0.02,0.2316,0.001,35.334315999999994,-7.257592999999999,0.362,0.38,10.14,0.01,0.8,-999.0,56958.7188,0.9387,-0.4975,0.73,-0.0867,0.0632,22.8047,0.0672,23.0145,1.3556e-05,8.3963e-07,0.006,-0.0,-0.0,35,0.0181,0.0006,0.1407,0.0067,0.3254,0.0378,42.3377,239.4149,1.0,-0.0009,1.0,0.0048,35.334217,-7.2576,DES
1291155,1291155,10,0,0.51213,0.001,0.51089,0.001,0.51089,0.00181,0.0,300.0,0.02,0.5121,0.001,34.822697,-6.129029,1.252,1.35,10.69,0.03,1.53,-999.0,56888.5117,1.6289,-0.1452,0.6098,-0.1558,0.0493,22.3886,0.0475,22.7021,1.9886e-05,8.7e-07,-0.0063,-0.0,-0.0,28,0.3652,0.9991,0.7637,0.9983,0.9997,1.0,42.0253,0.1465,0.0,0.1677,0.561,0.0,34.822487,-6.12875,DES
1291159,1291159,10,0,0.54102,0.001,0.53976,0.001,0.53976,0.00184,0.0,300.0,0.02,0.541,0.001,34.920109000000004,-6.725153999999999,1.598,1.37,11.08,0.04,1.53,-999.0,56895.6836,1.0452,-1.4068,0.8049,-0.06,0.0764,22.9805,0.077,23.0815,1.153e-05,8.1774e-07,0.0025,-0.0,-0.0,30,0.7413,0.9974,0.9467,0.9924,0.9991,0.9998,42.4047,0.2013,0.0,-0.1215,0.505,0.0,34.919987,-6.725581,DES
1291242,1291242,10,0,0.28008,0.001,0.27905,0.001,0.27905,0.00162,0.0,300.0,0.03,0.2801,0.001,35.999081,-6.289639,0.884,0.94,9.89,0.02,0.48,-999.0,56898.1523,0.3459,0.2853,0.3295,0.0991,0.0279,21.904,0.0417,21.58,3.1074e-05,1.1938e-06,0.0026,-0.0,-0.0,36,0.8251,0.9885,0.9422,0.9998,0.9996,1.0,40.9033,0.207,0.0,0.0422,1.0,0.0334,35.999111,-6.289883,DES
1291254,1291254,10,0,0.35116,0.001,0.35021,0.001,0.35021,0.00168,0.0,300.0,0.01,0.3512,0.001,10.235684,-44.620888,0.821,0.95,9.9,0.01,0.84,-999.0,56902.0508,0.3303,0.5353,0.3594,0.1967,0.0377,22.5026,0.0614,21.9183,1.7905e-05,1.0125e-06,0.006,-0.0,-0.0,43,0.7043,0.9978,0.8252,0.9999,0.9997,1.0,41.2415,0.2467,0.0,0.0383,1.0,0.0488,10.235841,-44.621086,DES
1291346,1291346,10,0,0.29876,0.001,0.2977,0.001,0.2977,0.00164,0.0,300.0,0.02,0.2988,0.001,35.233311,-5.433486,2.663,2.21,9.98,0.01,0.52,-999.0,56896.6562,0.3011,0.3834,0.2363,-0.0037,0.019,21.3255,0.0266,21.3813,5.2941e-05,1.2959e-06,0.0013,-0.0,-0.0,38,0.0942,0.9943,0.985,0.9995,0.9999,1.0,40.7045,0.1403,0.0,-0.0014,1.0,0.0141,35.23383,-5.434015,DES
1291408,1291408,10,0,0.34818,0.001,0.34721,0.001,0.34721,0.00168,0.0,300.0,0.01,0.3482,0.001,9.867333,-43.877472,1.399,0.84,11.21,0.11,1.43,-999.0,56884.4844,0.0485,-1.2749,0.4108,-0.1206,0.031,21.6544,0.0555,21.8114,3.9107e-05,1.9994e-06,0.0016,-0.0,-0.0,31,0.0598,0.9463,0.581,0.9999,0.9998,1.0,41.1346,0.1501,0.0,0.0326,1.0,0.0053,9.866796,-43.877441,DES
1291511,1291511,10,0,0.37325,0.001,0.37228,0.001,0.37228,0.0017,0.0,300.0,0.01,0.3733,0.001,9.433378,-44.809761,0.107,0.16,9.8,0.01,1.08,-999.0,56887.1094,1.1402,-0.8677,0.4428,-0.0103,0.0241,22.0045,0.0261,21.9195,2.8327e-05,6.7988e-07,-0.0022,0.0,-0.0,28,0.682,0.971,0.9747,0.9998,0.9974,0.9998,41.2427,0.1674,0.0,-0.0412,1.0,0.0137,9.433405,-44.809784,DES
1291580,1291580,10,0,0.31315,0.001,0.31268,0.001,0.31268,0.00165,0.0,300.0,0.01,0.3131,0.001,54.131523,-29.701796,0.692,0.74,10.06,0.01,0.8,-999.0,56901.1484,0.7132,2.2156,0.6087,0.107,0.0422,22.4173,0.0731,22.2936,1.9368e-05,1.3031e-06,0.0083,-0.0,-0.0,18,0.0083,0.0,0.0667,0.0,0.0,0.0,41.6168,221.2396,1.0,0.1654,1.0,0.0244,54.13131,-29.701744,DES
1291733,1291733,10,0,0.54895,0.001,0.54784,0.001,0.54784,0.00184,0.0,300.0,0.01,0.549,0.001,9.754487,-44.081993,0.626,0.9,8.97,0.05,-0.04,-999.0,56900.207,0.4374,0.2706,0.4298,-0.0753,0.0467,22.4967,0.0572,22.7224,1.8002e-05,9.4862e-07,0.0036,-0.0,-0.0,30,0.1286,0.5974,0.975,0.0173,0.6264,0.07,42.0456,0.4182,0.8455,0.0339,0.932,0.0,9.754608,-44.082146,DES
1291783,1291783,10,0,0.39922,0.001,0.39821,0.001,0.39821,0.00172,0.0,300.0,0.01,0.3992,0.001,8.856176,-43.791504,0.886,0.82,10.22,0.02,0.73,-999.0,56902.9805,0.4396,-0.7132,0.4408,-0.0163,0.0645,22.47,0.088,22.4959,1.845e-05,1.4953e-06,0.0118,-0.0,-0.0,31,0.9806,0.9991,0.789,1.0,0.9999,1.0,41.8191,0.172,0.0,-0.0709,1.0,0.0058,8.856014,-43.791721,DES
1291788,1291788,10,0,0.3845,0.001,0.384,0.001,0.384,0.00171,0.0,300.0,0.01,0.3845,0.001,53.768294999999995,-29.662498,0.387,0.43,9.08,0.02,0.18,-999.0,57276.0898,0.6872,-0.0868,0.4731,0.1548,0.0574,22.9122,0.0648,22.4285,1.2278e-05,7.3326e-07,0.0011,-0.0,-0.0,40,0.3296,0.9922,0.6549,0.9998,0.9995,1.0,41.7518,0.2541,0.0,-0.0318,1.0,0.0366,53.768215,-29.662418,DES
1291794,1291794,10,1,0.3956,0.001,0.39512,0.001,0.39512,0.00172,0.0,300.0,0.01,0.3956,0.001,55.169369,-28.712151,1.075,1.35,10.61,0.04,1.17,-999.0,57277.5352,0.5842,-0.5463,0.3779,-0.1102,0.044,22.1011,0.0405,22.3359,2.5916e-05,9.6707e-07,-0.0011,-0.0,-0.0,39,0.4014,0.9993,0.9548,1.0,0.9999,1.0,41.6591,0.1566,0.0,0.0397,1.0,0.0037,55.169327,-28.711853,DES
1291957,1291957,10,1,0.37244,0.001,0.37143,0.001,0.37143,0.0017,0.0,300.0,0.01,0.3724,0.001,7.200164999999999,-43.562294,0.395,1.39,7.67,0.13,0.42,-999.0,56905.6953,0.3112,0.3756,0.2751,-0.0529,0.0275,21.8875,0.0428,22.0839,3.1549e-05,1.2429e-06,0.0033,-0.0,-0.0,45,0.5794,0.9964,1.0,1.0,1.0,1.0,41.4071,0.1357,0.0,0.0103,1.0,0.0101,7.200018,-43.562267,DES
1292033,1292033,10,0,0.32565,0.001,0.32472,0.001,0.32472,0.00166,0.0,300.0,0.06,0.3257,0.001,43.268471000000005,0.069769,0.3,0.33,9.08,0.03,0.45,-999.0,56897.8555,0.4689,0.1968,0.3464,-0.0311,0.0254,21.7959,0.0384,21.912,3.4328e-05,1.2149e-06,0.0016,-0.0,-0.0,27,0.3588,0.804,0.99,0.9996,0.9997,1.0,41.2352,0.1467,0.0,-0.0063,1.0,0.0104,43.268463,0.069686,DES
1292040,1292040,10,0,0.16979,0.001,0.16897,0.001,0.16897,0.00154,0.0,300.0,0.08,0.1698,0.001,43.095718,0.621717,1.805,1.21,9.64,0.02,0.33,-999.0,56911.1562,0.3117,-1.1253,0.3628,-0.0208,0.0458,21.2094,0.0762,21.127,5.8917e-05,4.1366e-06,0.0084,-0.0,-0.0,26,0.0018,0.0001,0.8332,0.0,0.0,0.0,40.4502,137.17,1.0,-0.0525,1.0,0.0066,43.095604,0.622206,DES
1292145,1292145,10,1,0.493,0.001,0.49245,0.001,0.49245,0.0018,0.0,300.0,0.01,0.493,0.001,53.630566,-29.648984999999996,0.17,0.28,9.16,0.08,0.46,-999.0,57274.4922,0.9042,1.2468,0.703,0.1445,0.0638,23.295,0.068,23.0897,8.6294e-06,5.4024e-07,0.001,-0.0,-0.0,45,0.7657,0.9989,0.695,0.9997,0.9994,0.9999,42.413,0.2423,0.0,-0.0633,1.0,0.0106,53.630531,-29.648947,DES
1292227,1292227,10,0,0.29279,0.001,0.29186,0.001,0.29185,0.00163,0.0,300.0,0.04,0.2928,0.001,41.603065,-1.844108,0.346,0.37,10.2,0.06,1.49,-999.0,56902.418,0.3814,-1.2401,0.2637,0.0482,0.0292,21.6985,0.0393,21.4665,3.755e-05,1.3581e-06,0.0011,-0.0,-0.0,34,0.9754,0.9983,0.99,0.9666,0.9991,0.9997,40.7897,0.1595,0.0,-0.099,1.0,0.0155,41.603012,-1.844187,DES
1292332,1292332,10,101,0.27358,0.001,0.27265,0.001,0.27265,0.00162,0.0,300.0,0.03,0.2736,0.001,41.143528,-1.285167,0.214,0.23,10.21,0.05,1.51,-999.0,56901.1562,0.2363,0.5771,0.1971,-0.097,0.0191,20.9791,0.0261,21.3656,7.2842e-05,1.7508e-06,0.0006,-0.0,-0.0,31,0.8995,0.9573,0.9423,1.0,0.9999,1.0,40.6888,0.1075,0.0,0.0276,1.0,0.0054,41.143486,-1.285123,DES
1292336,1292336,10,1,0.23446,0.001,0.23355,0.001,0.23355,0.00159,0.0,300.0,0.03,0.2345,0.001,40.998867,-0.906085,0.198,0.3,9.12,0.01,0.86,-999.0,56901.7969,0.256,-0.2456,0.1808,0.0476,0.0211,21.1271,0.0291,20.9297,6.3556e-05,1.7044e-06,0.0006,-0.0,-0.0,31,0.4833,0.9949,0.9618,1.0,0.9998,1.0,40.253,0.1619,0.0,-0.0094,1.0,0.0205,40.998829,-0.906124,DES
1292560,1292560,10,1,0.22582,0.001,0.22482,0.001,0.22482,0.00158,0.0,300.0,0.02,0.2258,0.001,35.055962,-5.361173,0.667,0.94,8.61,0.03,0.33,-999.0,56904.6406,0.2743,0.4873,0.1595,-0.121,0.0171,20.5369,0.0252,20.9372,0.00010946,2.5444e-06,0.0005,-0.0,-0.0,34,0.8478,0.9988,0.8708,1.0,0.9999,1.0,40.2604,0.1011,0.0,0.0365,1.0,0.0055,35.055779,-5.361129,DES
1292767,1292767,10,0,0.30996,0.001,0.30893,0.001,0.30893,0.00165,0.0,300.0,0.03,0.31,0.001,37.096832,-4.5428180000000005,0.084,0.11,8.36,0.04,0.1,-999.0,56886.957,1.0559,0.5042,0.2443,0.0122,0.0284,21.6511,0.0473,21.6709,3.9225e-05,1.7089e-06,-0.0029,0.0,-0.0,23,0.0241,0.9442,0.9755,0.9999,0.9992,0.9995,40.9941,0.1572,0.0,0.0045,1.0,0.0177,37.096813,-4.54283,DES
1292823,1292823,10,0,0.34672,0.001,0.34565,0.001,0.34565,0.00168,0.0,300.0,0.02,0.3467,0.001,36.623569,-4.401132,0.307,0.35,9.03,0.04,0.49,-999.0,56900.5,0.2754,0.4413,0.1835,-0.0319,0.0196,21.8383,0.0309,21.9946,3.3011e-05,9.3884e-07,0.0007,-0.0,-0.0,33,0.2194,0.9866,1.0,0.9998,0.9991,1.0,41.3178,0.1196,0.0,-0.0046,1.0,0.0084,36.623581,-4.401216,DES
1292997,1292997,10,0,0.41562,0.001,0.41447,0.001,0.41447,0.00173,0.0,300.0,0.02,0.4156,0.001,35.598251,-4.873073000000001,1.269,0.88,11.01,0.03,1.48,-999.0,56893.207,1.7232,-0.3388,0.6843,-0.0619,0.0708,22.2219,0.0752,22.3961,2.3188e-05,1.6066e-06,0.0101,-0.0,-0.0,10,0.679,0.9922,0.7168,0.9981,0.9631,0.9742,41.7193,0.2145,0.0002,-0.0169,1.0,0.0041,35.598572,-4.87292,DES
1293006,1293006,10,0,0.50562,0.00012,0.50436,0.00012,0.50436,0.00151,0.0,300.0,0.02,0.5056,0.0001,33.761364,-5.3175040000000005,0.671,0.48,11.18,0.03,1.46,-999.0,56903.3047,1.3619,-0.7013,0.8586,-0.0749,0.1225,22.8285,0.1623,22.994,1.3262e-05,1.9821e-06,0.0394,-0.0,-0.0,27,0.9034,0.9996,0.7578,0.9998,0.9997,0.9999,42.3172,0.2221,0.0,-0.0261,0.591,0.0,33.76149,-5.317365,DES
1293028,1293028,10,0,0.75509,0.001,0.75366,0.001,0.75366,0.00202,0.0,300.0,0.02,0.7551,0.001,35.78133,-3.970845,1.589,1.17,10.96,0.06,0.94,-999.0,56901.2227,0.9817,-0.6379,0.89,-0.0983,0.097,23.8193,0.1093,23.9752,5.3244e-06,5.362e-07,0.0594,-0.0,-0.0,30,0.3878,0.356,0.9793,0.0394,0.0016,0.0126,43.2984,0.3295,0.5556,0.0668,0.93,0.0,35.78133,-3.970404,DES
1293046,1293046,10,0,0.60863,0.001,0.60736,0.001,0.60736,0.00189,0.0,300.0,0.03,0.6086,0.001,37.167213,-4.732303,1.039,0.8,10.95,0.05,1.6,-999.0,56899.6094,0.7736,-1.4697,0.6119,-0.1349,0.0986,23.4288,0.1145,23.5347,7.6293e-06,8.0487e-07,0.0405,-0.0,-0.0,25,0.2998,0.9642,0.8501,0.998,0.9986,0.9988,42.858,0.205,0.0,0.097,1.0,0.0048,37.167393,-4.732077,DES
1293275,1293275,10,0,0.30283,0.001,0.30179,0.001,0.30179,0.00164,0.0,300.0,0.03,0.3028,0.001,36.095112,-6.3153690000000005,0.925,0.99,8.62,0.04,0.03,-999.0,56901.1406,0.6119,-0.75,0.613,0.147,0.0759,23.0982,0.1096,22.4983,1.0345e-05,1.0442e-06,0.0125,-0.0,-0.0,40,0.0444,0.0072,0.6365,0.0001,0.0056,0.0002,41.8215,28.9924,0.9999,0.0022,1.0,0.0413,36.095104,-6.315112,DES
1293319,1293319,10,1,0.2979,0.001,0.29686,0.001,0.29686,0.00164,0.0,300.0,0.03,0.2979,0.001,36.002781,-6.497495,1.584,1.91,9.14,0.02,0.51,-999.0,56913.7148,0.3668,1.9583,0.2597,0.0051,0.0203,21.333,0.0281,21.575,5.2576e-05,1.3604e-06,0.0009,-0.0,-0.0,35,0.9548,0.995,0.5456,1.0,1.0,1.0,40.8982,0.1489,0.0,0.0383,1.0,0.0155,36.002407,-6.497732,DES
1293366,1293366,10,0,0.32145,0.001,0.3204,0.001,0.3204,0.00166,0.0,300.0,0.03,0.3214,0.001,36.235240999999995,-6.03647,0.301,0.19,11.19,0.12,1.69,-999.0,56904.4766,0.3447,0.8235,0.3746,0.0197,0.0344,21.8364,0.0547,21.9482,3.3071e-05,1.6655e-06,0.0067,-0.0,-0.0,43,0.8545,0.9964,0.8904,1.0,0.9999,1.0,41.2714,0.1504,0.0,-0.022,1.0,0.0121,36.23521,-6.036393,DES
1293465,1293465,10,0,0.4992,0.001,0.49801,0.001,0.49801,0.0018,0.0,300.0,0.03,0.4992,0.001,36.421684,-6.316649,0.359,0.47,10.69,0.06,1.44,-999.0,56904.1562,0.938,-2.3153,0.784,0.1,0.1084,23.2514,0.136,23.0067,8.9833e-06,1.1252e-06,0.0048,-0.0,-0.0,30,0.9021,0.9331,0.8566,0.9783,0.9857,0.9481,42.3299,0.3206,0.0018,-0.4209,0.713,0.0,36.421776,-6.316606,DES
1293758,1293758,10,1,0.14896,0.001,0.14812,0.001,0.14812,0.00152,0.0,300.0,0.01,0.149,0.001,8.485502,-43.349734999999995,4.259,2.07,10.81,0.02,0.91,-999.0,56915.8125,0.1741,-1.2732,0.0835,-0.0471,0.0139,20.0237,0.0173,20.021,0.00017559,2.7945e-06,0.0,-0.0,-0.0,72,0.9333,0.9817,0.9296,1.0,0.9999,1.0,39.3442,0.093,0.0,-0.0365,1.0,0.0049,8.483875,-43.349716,DES
1293783,1293783,10,0,0.32927,0.001,0.32874,0.001,0.32874,0.00166,0.0,300.0,0.01,0.3293,0.001,52.130798,-28.779669,0.788,0.57,11.04,0.01,1.48,-999.0,56901.3242,0.3729,-0.8141,0.2389,0.0654,0.0371,22.0883,0.0461,21.8279,2.6223e-05,1.114e-06,0.0029,-0.0,-0.0,30,0.6658,0.29,0.995,0.9999,0.9998,1.0,41.1511,0.1723,0.0,-0.0556,1.0,0.0188,52.130669,-28.779482,DES
1293789,1293789,10,0,0.42914,0.001,0.42857,0.001,0.42857,0.00174,0.0,300.0,0.01,0.4291,0.001,52.168579,-28.185438,0.446,0.42,10.61,0.03,1.24,-999.0,56904.1523,0.4506,1.0891,0.2752,-0.0723,0.0334,22.1464,0.041,22.5452,2.4856e-05,9.3779e-07,0.0013,-0.0,-0.0,25,0.9797,0.3701,0.9825,0.9999,0.9993,1.0,41.8685,0.1245,0.0,0.0206,1.0,0.004,52.168682,-28.185522,DES
1293832,1293832,10,0,0.81398,0.001,0.81325,0.001,0.81325,0.00207,0.0,300.0,0.01,0.814,0.001,52.388416,-27.571122999999996,1.646,1.93,10.95,0.01,0.78,-999.0,56917.5742,0.9356,1.7792,0.4822,-0.0693,0.0375,23.6918,0.0345,24.0101,5.9879e-06,1.9017e-07,0.0017,-0.0,-0.0,37,0.8634,0.9098,0.9077,0.9969,0.9835,0.9907,43.3334,0.1431,0.0002,0.2026,0.763,0.0,52.388741,-27.570766,DES
1293921,1293921,10,0,0.50552,0.001,0.50492,0.001,0.50492,0.00181,0.0,300.0,0.01,0.5055,0.001,52.317928,-27.869156,0.97,1.1,10.38,0.01,0.66,-999.0,56910.7031,0.5723,0.8885,0.3191,-0.0486,0.0291,22.647,0.0329,22.956,1.5675e-05,4.7449e-07,0.0024,-0.0,-0.0,27,0.9364,0.9316,1.0,0.9961,0.9923,0.9999,42.2792,0.1232,0.0,0.0042,1.0,0.0052,52.318111,-27.868938,DES
1294137,1294137,10,1,0.4719,0.001,0.47085,0.001,0.47085,0.00178,0.0,300.0,0.05,0.4719,0.001,42.648602,0.937959,0.835,1.36,9.18,0.02,-0.01,-999.0,56918.2188,1.0139,-0.133,0.7057,-0.0335,0.0687,22.3807,0.0817,22.5051,2.0032e-05,1.5072e-06,-0.0067,-0.0,-0.0,17,0.3193,0.9998,0.8003,0.9997,0.9997,1.0,41.8283,0.293,0.0,-0.06,1.0,0.0034,42.648834,0.937952,DES
1294340,1294340,10,0,0.36186,0.001,0.36087,0.001,0.36087,0.00169,0.0,300.0,0.03,0.3619,0.001,41.643574,-1.29558,1.424,1.42,9.87,0.02,0.27,-999.0,56910.4961,0.3787,-0.5503,0.3322,0.0053,0.0306,21.946,0.0453,21.8633,2.9894e-05,1.2463e-06,0.0039,-0.0,-0.0,39,0.4163,0.877,0.9942,1.0,0.9999,1.0,41.1865,0.1595,0.0,-0.0412,1.0,0.0149,41.643936,-1.295734,DES
1294341,1294341,10,0,0.36897,0.001,0.36798,0.001,0.36798,0.0017,0.0,300.0,0.03,0.369,0.001,41.784313,-1.216896,0.266,0.28,10.37,0.05,0.97,-999.0,56911.6719,0.4716,0.0267,0.5144,-0.0157,0.0339,22.0525,0.0564,22.1641,2.7101e-05,1.4084e-06,0.0077,-0.0,-0.0,34,0.4307,0.8738,0.9742,0.9992,0.9998,0.9997,41.4873,0.1519,0.0,-0.0395,1.0,0.0064,41.784325,-1.216823,DES
1294351,1294351,10,0,0.33926,0.001,0.33828,0.001,0.33828,0.00167,0.0,300.0,0.03,0.3393,0.001,41.592308,-0.41783,0.306,0.39,9.32,0.02,0.3,-999.0,56910.3242,0.3375,0.4316,0.3324,-0.0496,0.0252,21.7703,0.0393,21.964,3.5145e-05,1.2711e-06,0.0028,-0.0,-0.0,39,0.2922,0.9991,0.986,1.0,1.0,1.0,41.2872,0.1391,0.0,0.0115,1.0,0.0095,41.592354,-0.417758,DES
1294667,1294667,10,0,0.6295,0.001,0.62818,0.001,0.62818,0.00191,0.0,300.0,0.02,0.6295,0.001,35.869068,-4.982116,0.278,0.29,10.98,0.01,1.05,-999.0,56915.9414,1.0103,0.0041,0.5908,0.0412,0.0564,23.5585,0.0664,23.551,6.7704e-06,4.1425e-07,0.0083,-0.0,-0.0,31,0.6052,0.8681,0.9601,0.7741,0.9998,0.9605,42.8742,0.2031,0.0006,-0.1015,1.0,0.0094,35.869144,-4.982107,DES
1294743,1294743,10,1,0.31363,0.001,0.31257,0.001,0.31257,0.00165,0.0,300.0,0.02,0.3136,0.001,36.102661,-4.675164,0.945,0.99,10.24,0.01,0.67,-999.0,56912.375,0.3189,-0.5466,0.2415,0.1807,0.025,22.3162,0.0375,21.7215,2.1258e-05,7.3417e-07,0.0023,-0.0,-0.0,32,0.3496,0.8073,0.6195,0.9999,0.9999,0.9986,41.0447,0.2078,0.0,-0.038,1.0,0.0373,36.102535,-4.674933,DES
1294806,1294806,10,0,0.52588,0.001,0.52535,0.001,0.52535,0.00182,0.0,300.0,0.01,0.5259,0.001,55.059101,-28.908808,0.162,0.31,8.54,0.11,0.06,-999.0,56909.7344,0.8745,1.588,0.5619,-0.0665,0.0418,22.7345,0.0454,23.0526,1.4461e-05,6.0489e-07,0.0036,-0.0,-0.0,25,0.5917,0.9976,0.9722,0.9999,0.9999,1.0,42.3759,0.1649,0.0,0.1258,1.0,0.0027,55.059059,-28.908781,DES
1294948,1294948,10,29,0.30291,0.001,0.30246,0.001,0.30246,0.00164,0.0,300.0,0.01,0.3029,0.001,55.089336,-29.048209999999997,1.474,1.54,9.63,0.01,0.59,-999.0,56920.7734,0.2448,-0.8457,0.1815,0.1441,0.0195,21.66,0.0232,21.0606,3.8906e-05,8.3228e-07,0.0004,-0.0,-0.0,32,0.007,0.0012,0.8406,0.0,0.6373,0.0004,40.3838,2.9257,0.994,-0.0047,1.0,0.0457,55.08955,-29.048574,DES
1294971,1294971,10,0,0.58877,0.001,0.58822,0.001,0.58822,0.00188,0.0,300.0,0.01,0.5888,0.001,54.956382999999995,-29.642453999999997,0.456,0.67,10.12,0.02,0.83,-999.0,56905.7383,1.1322,-0.3323,0.7218,-0.1091,0.0826,23.4263,0.0854,23.6679,7.647e-06,6.0178e-07,0.0197,-0.0,-0.0,29,0.1785,0.9894,0.9537,0.9972,0.9988,0.9997,42.9911,0.1827,0.0,0.0637,0.552,0.0,54.956329,-29.642572,DES
1295024,1295024,10,0,0.33494,0.001,0.33386,0.001,0.33386,0.00167,0.0,300.0,0.02,0.3349,0.001,35.051784999999995,-7.049985,0.452,0.45,10.34,0.01,0.97,-999.0,56911.3633,0.5096,-0.5129,0.4519,0.0547,0.0431,22.3061,0.063,22.1625,2.1457e-05,1.246e-06,0.0097,-0.0,-0.0,40,0.7662,0.9052,0.7878,0.9999,0.9993,0.9998,41.4857,0.1684,0.0,-0.0907,1.0,0.0155,35.051903,-7.049936,DES
1295027,1295027,10,101,0.42676,0.001,0.42561,0.001,0.42561,0.00174,0.0,300.0,0.02,0.4268,0.001,35.432812,-6.940386,0.668,0.67,10.08,0.01,0.74,-999.0,56910.7031,0.597,-0.2518,0.4657,0.0211,0.0504,22.4019,0.0638,22.4248,1.9644e-05,1.1551e-06,0.0068,-0.0,-0.0,32,0.8002,0.9915,0.9583,0.9996,0.9998,0.9994,41.748,0.1458,0.0,-0.1104,1.0,0.002,35.432739,-6.940557,DES
1295079,1295079,10,0,0.54562,0.001,0.54436,0.001,0.54436,0.00184,0.0,300.0,0.02,0.5456,0.001,35.172394,-6.313626,0.776,0.94,10.22,0.01,0.62,-999.0,56907.2031,1.0522,1.8373,0.9905,0.2766,0.0874,23.5891,0.1141,23.4004,6.5819e-06,6.9154e-07,0.0253,-0.0,-0.0,35,0.3767,0.9014,0.3844,0.9774,0.9975,0.898,42.7236,0.1985,0.0048,-0.3594,0.535,0.0,35.172302,-6.313821,DES
1295249,1295249,10,0,0.53309,0.001,0.5325,0.001,0.53251,0.00183,0.0,300.0,0.01,0.5331,0.001,53.692036,-27.077090999999996,0.366,0.36,10.63,0.03,1.31,-999.0,56919.6602,0.9101,-1.0363,0.6169,0.0486,0.06,23.3637,0.0548,23.3101,8.1004e-06,4.0904e-07,0.0023,-0.0,-0.0,32,0.9879,0.9947,0.988,0.9996,0.9998,0.9998,42.6333,0.1731,0.0,-0.246,0.739,0.0,53.692104,-27.077173,DES
1295285,1295285,10,0,0.52634,0.001,0.52513,0.001,0.52513,0.00182,0.0,300.0,0.02,0.5263,0.001,36.886471,-4.364116,0.619,0.88,10.32,0.03,1.28,-999.0,56920.3359,0.5078,0.5866,0.2687,-0.0416,0.0276,22.7454,0.032,22.9947,1.4317e-05,4.2225e-07,0.0004,-0.0,-0.0,32,0.9474,0.9936,1.0,0.9998,0.993,1.0,42.3179,0.1227,0.0,-0.0065,1.0,0.0048,36.886341,-4.364003,DES
1295291,1295291,10,0,0.86329,0.001,0.86179,0.001,0.86179,0.00211,0.0,300.0,0.02,0.8633,0.001,36.058277,-4.349098000000001,0.16,0.23,9.3,0.07,-0.01,-999.0,56913.168,1.4259,-0.2992,0.8616,0.0661,0.1662,24.5157,0.1009,24.5594,2.8037e-06,2.6056e-07,0.0372,-0.0,-0.0,24,0.1182,0.8401,0.9607,0.9921,0.9974,0.8656,43.8826,0.2904,0.0051,-0.3165,0.383,0.0,36.05827,-4.349054,DES
1295315,1295315,10,0,0.34934,0.001,0.34886,0.001,0.34886,0.00168,0.0,300.0,0.01,0.3493,0.001,55.076405,-27.63142,0.201,0.17,10.9,0.02,1.51,-999.0,56930.1719,0.2364,0.5981,0.2528,-0.0221,0.0193,21.6831,0.0283,21.8838,3.8087e-05,9.9148e-07,0.0012,-0.0,-0.0,40,0.5258,0.918,1.0,1.0,0.9997,1.0,41.207,0.1217,0.0,-0.0169,1.0,0.0075,55.076344,-27.631439,DES
